modo;vertices;aristas;duracion;densidad
basico;73;2628;1053228;1
basico;73;2628;1048644;1
basico;73;2628;1068884;1
basico;73;2628;1056864;1
basico;73;2628;1157452;1
basico;73;2628;1113176;1
basico;73;2628;1050856;1
basico;73;2628;1093588;1
basico;73;2628;1055940;1
basico;73;2628;1051644;1
basico;73;2628;1054660;1
basico;74;2701;1074888;1
basico;74;2701;1069936;1
basico;74;2701;1081476;1
basico;74;2701;1067184;1
basico;74;2701;1274904;1
basico;74;2701;1125024;1
basico;74;2701;1083024;1
basico;74;2701;1073624;1
basico;74;2701;1072176;1
basico;74;2701;1072444;1
basico;74;2701;1070432;1
basico;75;2775;1100316;1
basico;75;2775;1100196;1
basico;75;2775;1101140;1
basico;75;2775;1097724;1
basico;75;2775;1118252;1
basico;75;2775;1141116;1
basico;75;2775;1097468;1
basico;75;2775;1136444;1
basico;75;2775;1098376;1
basico;75;2775;1097692;1
basico;75;2775;1155156;1
basico;76;2850;1126572;1
basico;76;2850;1130536;1
basico;76;2850;1138820;1
basico;76;2850;1128668;1
basico;76;2850;1152832;1
basico;76;2850;1234460;1
basico;76;2850;1128948;1
basico;76;2850;1126952;1
basico;76;2850;1131244;1
basico;76;2850;1127176;1
basico;76;2850;1126676;1
basico;77;2926;1148748;1
basico;77;2926;1152508;1
basico;77;2926;1149844;1
basico;77;2926;1189112;1
basico;77;2926;1170816;1
basico;77;2926;1239320;1
basico;77;2926;1220812;1
basico;77;2926;1149016;1
basico;77;2926;1151164;1
basico;77;2926;1166428;1
basico;77;2926;1149156;1
basico;78;3003;1221972;1
basico;78;3003;1322612;1
basico;78;3003;1188436;1
basico;78;3003;1188812;1
basico;78;3003;1221220;1
basico;78;3003;1195224;1
basico;78;3003;1187056;1
basico;78;3003;1255456;1
basico;78;3003;1187364;1
basico;78;3003;1245456;1
basico;78;3003;1198580;1
basico;79;3081;1219528;1
basico;79;3081;1327116;1
basico;79;3081;1221844;1
basico;79;3081;1221920;1
basico;79;3081;1257080;1
basico;79;3081;1226236;1
basico;79;3081;1235676;1
basico;79;3081;1223276;1
basico;79;3081;1222036;1
basico;79;3081;1220672;1
basico;79;3081;1221536;1
basico;80;3160;1249828;1
basico;80;3160;1256928;1
basico;80;3160;1241624;1
basico;80;3160;1248536;1
basico;80;3160;1273308;1
basico;80;3160;1248740;1
basico;80;3160;1260504;1
basico;80;3160;1248872;1
basico;80;3160;1262760;1
basico;80;3160;1251052;1
basico;80;3160;1243892;1
basico;81;3240;1269848;1
basico;81;3240;1354200;1
basico;81;3240;1268508;1
basico;81;3240;1273144;1
basico;81;3240;1311416;1
basico;81;3240;1307016;1
basico;81;3240;1273700;1
basico;81;3240;1267972;1
basico;81;3240;1270676;1
basico;81;3240;1268792;1
basico;81;3240;1269648;1
basico;82;3321;1303080;1
basico;82;3321;1314180;1
basico;82;3321;1365396;1
basico;82;3321;1305524;1
basico;82;3321;1359556;1
basico;82;3321;1304364;1
basico;82;3321;1304796;1
basico;82;3321;1302000;1
basico;82;3321;1305416;1
basico;82;3321;1303400;1
basico;82;3321;1306668;1
basico;83;3403;1337664;1
basico;83;3403;1348472;1
basico;83;3403;1375628;1
basico;83;3403;1341068;1
basico;83;3403;1391164;1
basico;83;3403;1336464;1
basico;83;3403;1338764;1
basico;83;3403;1335520;1
basico;83;3403;1353208;1
basico;83;3403;1334312;1
basico;83;3403;1338728;1
basico;84;3486;1408108;1
basico;84;3486;1416788;1
basico;84;3486;1404384;1
basico;84;3486;1402972;1
basico;84;3486;1471616;1
basico;84;3486;1408092;1
basico;84;3486;1404680;1
basico;84;3486;1407204;1
basico;84;3486;1405688;1
basico;84;3486;1408824;1
basico;84;3486;1407952;1
basico;85;3570;1427960;1
basico;85;3570;1435920;1
basico;85;3570;1481092;1
basico;85;3570;1430924;1
basico;85;3570;1475724;1
basico;85;3570;1432692;1
basico;85;3570;1428608;1
basico;85;3570;1427900;1
basico;85;3570;1429624;1
basico;85;3570;1503252;1
basico;85;3570;1431116;1
basico;86;3655;1499464;1
basico;86;3655;1438072;1
basico;86;3655;1437084;1
basico;86;3655;1437916;1
basico;86;3655;1452456;1
basico;86;3655;1437740;1
basico;86;3655;1437268;1
basico;86;3655;1442020;1
basico;86;3655;1441344;1
basico;86;3655;1436904;1
basico;86;3655;1441356;1
basico;87;3741;1460368;1
basico;87;3741;1468152;1
basico;87;3741;1469100;1
basico;87;3741;1524576;1
basico;87;3741;1540524;1
basico;87;3741;1476156;1
basico;87;3741;1461120;1
basico;87;3741;1507116;1
basico;87;3741;1458248;1
basico;87;3741;1463880;1
basico;87;3741;1459112;1
basico;88;3828;1535688;1
basico;88;3828;1605684;1
basico;88;3828;1534684;1
basico;88;3828;1534464;1
basico;88;3828;1593328;1
basico;88;3828;1538140;1
basico;88;3828;1529624;1
basico;88;3828;1546304;1
basico;88;3828;1538988;1
basico;88;3828;1531100;1
basico;88;3828;1571012;1
basico;89;3916;1634768;1
basico;89;3916;1548608;1
basico;89;3916;1539208;1
basico;89;3916;1590776;1
basico;89;3916;1597968;1
basico;89;3916;1539896;1
basico;89;3916;1539716;1
basico;89;3916;1568988;1
basico;89;3916;1541804;1
basico;89;3916;1576524;1
basico;89;3916;1537680;1
basico;90;4005;1614788;1
basico;90;4005;1630396;1
basico;90;4005;1614308;1
basico;90;4005;1610624;1
basico;90;4005;1790120;1
basico;90;4005;1611464;1
basico;90;4005;1611216;1
basico;90;4005;1626332;1
basico;90;4005;1621284;1
basico;90;4005;1613532;1
basico;90;4005;1610856;1
basico;91;4095;1598348;1
basico;91;4095;1956992;1
basico;91;4095;1622584;1
basico;91;4095;1666148;1
basico;91;4095;1618336;1
basico;91;4095;1594960;1
basico;91;4095;1628440;1
basico;91;4095;1595436;1
basico;91;4095;1597256;1
basico;91;4095;1593832;1
basico;91;4095;1598968;1
basico;92;4186;1684932;1
basico;92;4186;1738160;1
basico;92;4186;1684428;1
basico;92;4186;1708988;1
basico;92;4186;1710096;1
basico;92;4186;1727868;1
basico;92;4186;1686296;1
basico;92;4186;1682964;1
basico;92;4186;1739744;1
basico;92;4186;1698784;1
basico;92;4186;1687780;1
basico;93;4278;1670844;1
basico;93;4278;1740932;1
basico;93;4278;1703612;1
basico;93;4278;1698500;1
basico;93;4278;1689764;1
basico;93;4278;1673308;1
basico;93;4278;1672416;1
basico;93;4278;1672416;1
basico;93;4278;1671908;1
basico;93;4278;1672724;1
basico;93;4278;1673828;1
basico;94;4371;1755456;1
basico;94;4371;1823632;1
basico;94;4371;1757680;1
basico;94;4371;1813340;1
basico;94;4371;1763452;1
basico;94;4371;1782564;1
basico;94;4371;1756700;1
basico;94;4371;1758636;1
basico;94;4371;1755156;1
basico;94;4371;1754532;1
basico;94;4371;1756060;1
basico;95;4465;1748440;1
basico;95;4465;1803068;1
basico;95;4465;1751272;1
basico;95;4465;1794892;1
basico;95;4465;1750332;1
basico;95;4465;1737828;1
basico;95;4465;1838300;1
basico;95;4465;1781780;1
basico;95;4465;1739688;1
basico;95;4465;1743232;1
basico;95;4465;1738592;1
basico;96;4560;1781460;1
basico;96;4560;1836816;1
basico;96;4560;1796888;1
basico;96;4560;1824084;1
basico;96;4560;1787916;1
basico;96;4560;1786308;1
basico;96;4560;1788608;1
basico;96;4560;1827332;1
basico;96;4560;1782292;1
basico;96;4560;1782120;1
basico;96;4560;1785052;1
basico;97;4656;1809972;1
basico;97;4656;1914880;1
basico;97;4656;1808312;1
basico;97;4656;2012852;1
basico;97;4656;1811448;1
basico;97;4656;1816092;1
basico;97;4656;1812324;1
basico;97;4656;1813952;1
basico;97;4656;1810428;1
basico;97;4656;1876744;1
basico;97;4656;1812744;1
basico;98;4753;1849144;1
basico;98;4753;1925680;1
basico;98;4753;1846364;1
basico;98;4753;2011768;1
basico;98;4753;1891428;1
basico;98;4753;1847988;1
basico;98;4753;1844112;1
basico;98;4753;1848920;1
basico;98;4753;1844520;1
basico;98;4753;1886760;1
basico;98;4753;1845436;1
basico;99;4851;1893436;1
basico;99;4851;1956624;1
basico;99;4851;1892116;1
basico;99;4851;2025660;1
basico;99;4851;1893584;1
basico;99;4851;1890156;1
basico;99;4851;1889508;1
basico;99;4851;1934592;1
basico;99;4851;1889776;1
basico;99;4851;1892564;1
basico;99;4851;1891652;1
basico;100;4950;1931268;1
basico;100;4950;2018508;1
basico;100;4950;1932276;1
basico;100;4950;2136468;1
basico;100;4950;1970508;1
basico;100;4950;1934996;1
basico;100;4950;1960652;1
basico;100;4950;1939376;1
basico;100;4950;1928740;1
basico;100;4950;1930700;1
basico;100;4950;1928532;1
basico;101;5050;1952392;1
basico;101;5050;2020884;1
basico;101;5050;1954916;1
basico;101;5050;2147332;1
basico;101;5050;1955708;1
basico;101;5050;1949072;1
basico;101;5050;1971332;1
basico;101;5050;1954608;1
basico;101;5050;1975884;1
basico;101;5050;1970968;1
basico;101;5050;1955768;1
basico;102;5151;1986904;1
basico;102;5151;2032984;1
basico;102;5151;1997320;1
basico;102;5151;2098812;1
basico;102;5151;1987460;1
basico;102;5151;1989892;1
basico;102;5151;2018576;1
basico;102;5151;1997772;1
basico;102;5151;1992204;1
basico;102;5151;1989728;1
basico;102;5151;1987628;1
basico;103;5253;2071320;1
basico;103;5253;2146168;1
basico;103;5253;2074088;1
basico;103;5253;2103660;1
basico;103;5253;2069528;1
basico;103;5253;2065456;1
basico;103;5253;2071836;1
basico;103;5253;2071140;1
basico;103;5253;2096152;1
basico;103;5253;2091080;1
basico;103;5253;2073276;1
basico;104;5356;2117164;1
basico;104;5356;2249188;1
basico;104;5356;2117968;1
basico;104;5356;2180344;1
basico;104;5356;2095700;1
basico;104;5356;2098180;1
basico;104;5356;2098852;1
basico;104;5356;2095224;1
basico;104;5356;2219116;1
basico;104;5356;2104528;1
basico;104;5356;2119728;1
basico;105;5460;2123444;1
basico;105;5460;2175688;1
basico;105;5460;2107048;1
basico;105;5460;2185536;1
basico;105;5460;2098488;1
basico;105;5460;2102672;1
basico;105;5460;2104244;1
basico;105;5460;2099240;1
basico;105;5460;2095332;1
basico;105;5460;2126276;1
basico;105;5460;2100072;1
basico;106;5565;2214512;1
basico;106;5565;2240628;1
basico;106;5565;2205260;1
basico;106;5565;2308356;1
basico;106;5565;2205552;1
basico;106;5565;2210112;1
basico;106;5565;2256168;1
basico;106;5565;2201792;1
basico;106;5565;2227772;1
basico;106;5565;2208100;1
basico;106;5565;2207348;1
basico;107;5671;2215868;1
basico;107;5671;2251024;1
