modo;vertices;aristas;duracion;densidad
basico;59;1711;898256;1
basico;59;1711;898040;1
basico;59;1711;988768;1
basico;59;1711;897696;1
basico;59;1711;901692;1
basico;59;1711;974340;1
basico;59;1711;977068;1
basico;59;1711;902700;1
basico;59;1711;898356;1
basico;59;1711;898348;1
basico;59;1711;899532;1
basico;60;1770;931272;1
basico;60;1770;916272;1
basico;60;1770;1023864;1
basico;60;1770;919756;1
basico;60;1770;928660;1
basico;60;1770;987796;1
basico;60;1770;977828;1
basico;60;1770;952672;1
basico;60;1770;915736;1
basico;60;1770;918300;1
basico;60;1770;915684;1
basico;61;1830;952712;1
basico;61;1830;952120;1
basico;61;1830;1088628;1
basico;61;1830;948300;1
basico;61;1830;989032;1
basico;61;1830;968404;1
basico;61;1830;1032932;1
basico;61;1830;954760;1
basico;61;1830;947968;1
basico;61;1830;994728;1
basico;61;1830;960824;1
basico;62;1891;1004060;1
basico;62;1891;997004;1
basico;62;1891;1218188;1
basico;62;1891;1004996;1
basico;62;1891;999792;1
basico;62;1891;1048284;1
basico;62;1891;1010664;1
basico;62;1891;1007792;1
basico;62;1891;995872;1
basico;62;1891;1004816;1
basico;62;1891;998084;1
basico;63;1953;1019764;1
basico;63;1953;1021024;1
basico;63;1953;1167968;1
basico;63;1953;1022312;1
basico;63;1953;1016796;1
basico;63;1953;1330068;1
basico;63;1953;1030796;1
basico;63;1953;1022616;1
basico;63;1953;1050272;1
basico;63;1953;1032364;1
basico;63;1953;1025456;1
basico;64;2016;1085232;1
basico;64;2016;1042384;1
basico;64;2016;1167056;1
basico;64;2016;1057592;1
basico;64;2016;1046256;1
basico;64;2016;1039712;1
basico;64;2016;1036984;1
basico;64;2016;1107244;1
basico;64;2016;1040004;1
basico;64;2016;1043668;1
basico;64;2016;1042544;1
basico;65;2080;1069176;1
basico;65;2080;1065128;1
basico;65;2080;1349784;1
basico;65;2080;1069828;1
basico;65;2080;1070356;1
basico;65;2080;1102884;1
basico;65;2080;1072468;1
basico;65;2080;1065436;1
basico;65;2080;1068108;1
basico;65;2080;1063244;1
basico;65;2080;1137192;1
basico;66;2145;1099352;1
basico;66;2145;1095720;1
basico;66;2145;1269100;1
basico;66;2145;1140900;1
basico;66;2145;1158732;1
basico;66;2145;1234992;1
basico;66;2145;1095504;1
basico;66;2145;1094928;1
basico;66;2145;1097912;1
basico;66;2145;1091616;1
basico;66;2145;1107524;1
basico;67;2211;1135132;1
basico;67;2211;1134856;1
basico;67;2211;1212056;1
basico;67;2211;1135352;1
basico;67;2211;1129508;1
basico;67;2211;1314288;1
basico;67;2211;1132308;1
basico;67;2211;1171512;1
basico;67;2211;1145396;1
basico;67;2211;1141076;1
basico;67;2211;1139680;1
basico;68;2278;1171456;1
basico;68;2278;1204412;1
basico;68;2278;1231432;1
basico;68;2278;1248676;1
basico;68;2278;1231412;1
basico;68;2278;1254236;1
basico;68;2278;1195436;1
basico;68;2278;1162216;1
basico;68;2278;1150840;1
basico;68;2278;1156144;1
basico;68;2278;1202416;1
basico;69;2346;1186376;1
basico;69;2346;1194368;1
basico;69;2346;1214644;1
basico;69;2346;1188144;1
basico;69;2346;1463156;1
basico;69;2346;1521936;1
basico;69;2346;1187072;1
basico;69;2346;1191060;1
basico;69;2346;1181344;1
basico;69;2346;1182048;1
basico;69;2346;1189860;1
basico;70;2415;1198816;1
basico;70;2415;1202068;1
basico;70;2415;1232192;1
basico;70;2415;1195980;1
basico;70;2415;1200044;1
basico;70;2415;1449408;1
basico;70;2415;1202288;1
basico;70;2415;1198996;1
basico;70;2415;1194120;1
