vertices,nanoseconds_sorted,nanoseconds_random,nanoseconds_inverted
29,106771,111636,109752
29,108867,111068,115245
29,116025,2.8705e+06,119584
29,111970,118664,129419
29,111402,118305,118324
29,110654,118336,116786
29,111706,119165,118115
29,111726,115583,117160
29,109839,119551,118825
29,111931,117752,121061
29,110559,116211,115162
29,109831,1.94572e+06,112710
29,114618,114030,112945
29,105878,116346,113142
29,107395,112605,112645
29,109440,117126,115443
29,122111,125342,128674
29,123343,129811,123410
29,139706,1.54569e+07,114291
29,107936,116240,118390
29,106184,113216,114336
29,109972,1.71781e+06,116909
29,110404,117161,119600
29,112106,137388,113754
29,114527,114392,112927
29,107087,112278,113618
29,117126,113947,118273
29,111749,120021,119955
29,110933,121589,116564
29,111203,120440,119571
29,277939,116304,122942
29,112167,119419,117286
29,110909,114931,113650
29,95894,118544,115608
29,110910,117668,114668
29,1.54578e+07,112474,148710
29,1.22175e+07,145985,139718
29,119134,123785,130075
29,109896,119681,131382
29,132245,126168,130064
29,110771,115449,117575
29,111980,116479,125263
29,120380,146317,115146
29,119396,118020,285596
29,128794,147032,147392
29,141201,143304,133334
29,114420,127250,117710
29,105904,126748,125780
29,108435,111380,121386
29,108179,118720,111987
29,107957,116601,116454
29,107835,115691,107280
29,109502,114355,113472
31,121345,127822,126514
31,117993,130101,129674
31,123874,130237,132669
31,116688,126348,127821
31,120697,145895,133290
31,117988,128078,126901
31,121511,139093,125911
31,122114,126171,130982
31,120278,127496,134914
31,150499,123357,145845
31,123030,136339,134989
31,124170,134073,131701
31,1.07258e+07,135472,134793
31,124345,136584,141439
31,125693,136038,145480
31,122061,128723,127245
31,122105,132380,134124
31,124275,134193,131203
31,127012,132990,134354
31,123792,135274,136227
31,124978,134188,144886
31,122660,138059,134242
31,123215,133357,135969
31,123579,131818,133983
31,123121,134514,137230
31,122312,134032,136399
31,125898,132896,138126
31,129916,133516,132583
31,128333,4.23056e+06,130316
31,122887,132095,132996
31,124138,124278,141242
31,125238,127937,130881
31,123357,133753,137620
31,124284,135854,134400
31,123817,131191,131506
31,123272,134882,132431
31,122466,129903,132435
31,123200,131145,134479
31,122781,135434,131385
31,124086,133009,131890
31,123031,133437,134849
31,116972,133703,134256
31,136360,129490,136361
31,153800,1.28454e+06,157385
31,145063,151109,149299
31,136110,147670,148881
31,122729,133097,137392
31,118070,132959,132264
31,122939,136662,132889
31,123665,133774,133360
31,123369,131203,132782
31,121581,130700,133527
31,121792,129369,131571
31,119416,137211,132899
31,120167,133047,131383
31,120439,136508,127657
31,127624,133516,136484
31,121224,131471,137831
31,2.83828e+06,133121,133167
31,121359,132624,502413
31,124233,139663,134078
31,123343,132662,204022
31,123880,131172,132666
31,126555,135463,133389
31,121910,143003,171805
31,118731,129723,122891
31,123299,133447,129950
31,124538,173406,134586
31,83417,152686,93877
31,80882,94743,96142
31,81280,96730,97946
31,80877,93374,94661
31,188038,96730,94646
31,81488,95158,94748
31,79259,92530,93738
31,78824,92475,92395
31,79779,93569,93162
31,79468,92394,93867
31,79759,94261,94466
31,79810,93703,92802
31,79350,92936,92963
31,79962,91853,93370
31,79666,91874,95459
31,79765,94678,91469
31,80269,94359,94385
31,79675,92362,94054
31,80380,95163,95407
31,80144,95053,94351
31,80537,93524,92352
31,80475,94606,92963
31,81380,95342,95932
31,80813,96232,95052
31,80495,94899,91175
31,79596,95212,95304
31,80621,93555,177041
31,81574,136720,93934
31,80080,93413,92834
31,80774,93654,95301
31,80136,94532,94089
31,79896,95146,95078
33,90895,109816,106331
33,92671,109207,108369
33,148059,108254,155012
33,91182,109021,107764
33,91477,108285,106994
33,90532,107955,107828
33,92410,105503,108019
33,92490,107328,109858
33,93133,109618,108168
33,93119,109569,110777
33,90003,113657,108454
33,92247,108784,108461
33,89690,105118,108373
33,91186,108286,107111
33,316791,334146,264403
33,147296,153382,155002
33,138640,149264,151921
33,8.0104e+06,150781,153888
33,138216,151039,152039
33,136937,149095,144444
33,136575,147787,150393
33,135939,149087,150416
33,137116,147548,147567
33,137311,149836,147322
33,137052,147626,146477
33,136637,146773,151253
33,135502,146735,150013
33,141692,170015,161897
33,139920,156081,157088
33,1.02311e+07,149823,155908
33,139864,152608,153382
33,134739,150129,146160
33,138971,159261,147513
33,139709,149902,149719
33,139509,151808,150989
33,139816,151352,148066
33,139238,151857,150743
33,139429,151372,151381
33,139842,152351,153831
33,139984,151483,150046
33,174708,165736,152636
33,139069,150592,151714
33,140009,153961,149685
33,139595,154129,149906
33,136791,153271,141106
33,138110,147311,149104
33,139568,151998,151325
33,139403,154798,155905
33,138496,151808,150291
33,139617,149675,151319
33,157582,1.45242e+07,158320
33,138612,1.02297e+07,155074
33,141374,154523,4.48572e+06
33,201721,191389,165409
33,147759,175243,210975
33,3.58308e+06,145784,162069
33,139908,147229,151363
33,139682,147857,155025
33,140273,154979,153452
33,151981,150252,161527
33,148358,161369,166939
33,136026,150922,145150
33,134055,145825,147014
33,134946,146347,143436
33,136848,146216,7.43164e+06
33,146468,154686,152930
33,133265,2.2112e+07,144162
33,139679,156897,152438
33,139480,150209,152950
33,139707,157728,153076
33,139247,153634,157015
33,138890,149676,151389
33,138736,150399,147297
33,135348,146893,148522
33,135332,143483,147124
33,161987,145219,153533
33,140696,147163,166216
33,141749,154667,164093
33,137924,143674,173652
33,144693,155392,162932
33,146292,157308,164452
33,150195,159631,151601
33,140027,151549,150984
33,139414,153394,154099
33,134038,152032,154886
33,138179,150861,146720
33,136676,148578,150795
33,137590,151212,154906
33,133594,153261,153481
33,137150,148201,149892
33,137629,149077,150181
33,138243,151906,152317
33,138292,148302,147992
33,145338,183344,153412
33,198702,154051,154901
33,141705,152154,152391
33,141804,153920,152115
33,141679,153114,153689
33,139853,153462,156856
33,141053,157555,149276
35,162953,179282,171917
35,158980,172802,172460
35,161044,168218,172144
35,160779,169088,171993
35,160714,162605,175022
35,157363,179616,160443
35,7.18695e+06,3.91827e+06,250315
35,162274,180168,171430
35,169786,165604,195245
35,160365,164527,173242
35,172887,185405,170142
35,153836,169492,221999
35,268480,181942,178782
35,165101,3.69713e+06,174994
35,157508,171605,168034
35,219681,174067,3.90225e+06
35,162601,174799,188284
35,176176,236180,227381
35,175151,195057,187296
35,198990,219623,174670
35,625110,173614,190601
35,174442,186787,172030
35,164810,172483,181621
35,159412,181186,172366
35,168721,168512,185197
35,180593,192572,172886
35,168481,182428,236052
35,261091,211267,196153
35,170094,184004,181523
35,176132,182081,188453
35,156478,173458,169913
35,162631,178679,175238
35,166766,173363,178021
35,160522,175520,173911
35,163554,175488,172492
35,224248,210330,224246
35,187337,193058,183107
35,4.05551e+06,3.58435e+06,202567
35,161154,193122,171344
35,162400,176351,167373
35,168910,174060,175921
35,169282,181151,174892
35,160686,174993,170695
35,182411,169041,180155
35,178539,186059,178303
35,324928,945032,238485
35,6.37005e+06,211778,580805
35,188353,196920,174518
35,157243,169289,170041
35,177153,210647,184139
35,226069,189179,169164
35,155718,281954,165332
35,192247,370581,225344
35,156555,179158,469210
35,163287,176221,182534
35,162532,183208,175755
35,5.96766e+06,174461,186529
35,165279,178822,170961
35,162445,168617,173077
35,162825,172289,174352
35,160340,174807,170235
35,158410,170182,171420
35,4.50644e+06,164583,189401
35,163291,176623,178298
35,160392,358341,162585
35,201276,405144,212886
35,157422,175647,171924
35,182106,912059,169315
35,165596,1.72747e+06,173916
35,167971,172483,194839
35,168327,173092,182809
35,152878,798631,204532
35,200993,226997,266871
35,189565,204756,199508
35,164153,195138,170207
35,160060,170889,176525
35,158613,175661,168890
35,160197,1.74836e+06,173792
35,161084,172841,177517
35,161586,170349,162931
35,2.82813e+06,270592,182283
35,173570,191009,191012
35,161280,188475,167116
35,170512,4.77342e+06,192868
35,162618,163784,170909
35,155603,174137,162562
35,156308,208546,519840
35,1.15473e+07,256453,187819
35,159916,176286,171377
35,159659,171887,174072
35,162926,173052,177372
35,160136,169485,171252
35,160034,175423,170773
35,162859,165830,169546
35,188160,5.34893e+06,195903
35,231392,188682,219646
35,157314,193643,165160
35,154013,168799,166239
35,165177,183689,178996
35,149395,163094,163533
37,187061,209824,241380
37,182768,252572,265039
37,262099,193293,214743
37,194693,265902,215425
37,198436,203052,206591
37,183209,201936,212317
37,208151,347080,211478
37,179143,327680,197911
37,765942,183692,205079
37,179665,226776,203269
37,178672,194224,193959
37,220658,279405,221852
37,183057,203325,196845
37,186232,204465,195321
37,210261,199960,195028
37,178096,192477,197002
37,182730,190538,7.54036e+06
37,179082,190481,208100
37,173326,185540,182759
37,169736,188588,183108
37,172221,183992,196755
37,173594,188505,181280
37,178771,183734,186101
37,177382,190635,195968
37,341287,188912,243185
37,173779,3.84884e+06,187228
37,181360,188452,184023
37,193875,190325,199749
37,184951,186889,197317
37,182084,188997,194854
37,233548,306651,213915
37,181354,200519,195530
37,178452,188480,195913
37,179095,190675,198480
37,170831,189489,236931
37,198140,187773,203728
37,2.70555e+07,198956,202169
37,175639,183382,185356
37,177720,188339,195051
37,181054,196069,201264
37,180459,193763,200194
37,194807,204655,227178
37,192037,220843,191626
37,178932,192334,190678
37,177930,189905,193343
37,279184,197830,238405
37,211152,243903,211595
37,195395,210204,195708
37,179016,196131,192180
37,177985,195621,191749
37,179105,191886,195490
37,179146,191330,348140
37,182849,252814,190053
37,294437,3.35655e+06,292033
37,196234,218860,255453
37,172367,189424,190988
37,174318,184287,186042
37,174165,186750,195558
37,184565,198774,191992
37,167880,213166,197000
37,182224,195138,188884
37,206488,178222,231481
37,207893,256593,186456
37,174107,249026,236953
37,173605,187374,225511
37,180846,193667,193329
37,177908,191423,189859
37,176043,186129,212009
37,180421,193799,210085
37,169509,199655,191288
37,187580,194530,199208
37,121841,191523,141468
37,237160,142685,205612
37,179532,192635,184271
37,169457,187591,187198
37,177245,194761,194459
37,177529,192623,188936
37,176302,193820,192337
37,174163,197255,193811
37,178145,191146,189981
37,177284,192428,195852
37,177135,193733,191234
37,176943,193274,190657
37,176051,195161,187731
37,172845,191406,184716
37,173889,186776,188788
37,176639,187879,190969
37,173411,190047,191026
37,177621,193388,190780
37,176446,192917,192047
37,177160,191647,192293
37,177566,189294,188706
37,197711,192683,190301
37,173347,191934,197303
37,177161,195369,191625
37,181105,195976,185284
37,175215,189551,192158
37,174456,191946,187873
37,176688,192044,186759
37,181631,270469,189195
39,203509,216279,233767
39,204274,212616,213764
39,4.36637e+06,249077,155101
39,207877,241421,222412
39,201367,220626,211826
39,204750,215125,219442
39,206450,216164,213197
39,205748,219628,214582
39,205649,215659,217219
39,337636,214496,214363
39,206285,214960,215157
39,206079,208909,215369
39,204010,248830,216129
39,206076,217945,256077
39,884664,215983,1.19599e+06
39,244119,256007,242532
39,224335,240765,209518
39,205552,210440,211448
39,204126,216983,215995
39,208209,280542,220065
39,203670,213570,222931
39,204840,213871,219175
39,206988,212788,205044
39,203123,232965,214976
39,194062,207534,208778
39,196123,207412,230259
39,222737,216492,274068
39,198181,211064,229769
39,222916,242640,249629
39,225056,222497,251214
39,132395,152671,150130
39,132355,185815,152675
39,203038,162733,214702
39,587950,213137,220275
39,204832,216543,223243
39,205115,216036,1.06954e+06
39,312054,794201,778919
39,323394,250349,226792
39,136623,371236,152251
39,131750,157499,174518
39,132702,153007,150437
39,134515,151027,152273
39,132621,153277,153443
39,131738,152953,152368
39,154191,211215,168483
39,143009,165624,176400
39,201512,169853,263477
39,197357,209705,204679
39,213966,209335,216380
39,198201,220569,159639
39,133738,158660,154581
39,134679,153070,165931
39,138741,165724,155153
39,138546,156793,157320
39,303009,160015,209833
39,202006,218281,211077
39,201617,219231,218981
39,197043,212074,212033
39,202115,207931,210979
39,200588,214417,215389
39,200731,209030,210475
39,165632,214907,154248
39,134331,152861,156211
39,136562,150986,158549
39,208977,206679,224196
39,199589,211726,214390
39,237760,570887,240399
39,168802,169689,185958
39,143813,179459,161786
39,141036,171752,155805
39,134676,154117,154794
39,198953,210187,208492
39,206344,215701,218338
39,205065,213008,217116
39,204882,218223,216635
39,204328,213159,212788
39,203867,218066,209568
39,201180,208452,215061
39,201342,214405,213135
39,204964,211118,213103
39,208130,247428,210063
39,204866,206700,236081
39,206714,220835,210399
39,224342,211731,240539
39,232368,260910,241814
39,217022,228918,216110
39,207560,218453,212051
39,205143,214251,216458
39,204984,206919,218372
39,199753,210774,210051
39,205934,208378,206954
39,202258,210172,213373
39,202219,218979,213043
39,203684,213517,263193
39,202873,207023,206867
39,201392,217775,209473
39,202217,213606,211424
39,199950,215397,216804
39,207016,275891,227566
39,205814,213035,216886
41,243412,255210,238023
41,237034,236427,239516
41,239631,239816,241196
41,233107,241532,256371
41,236414,237047,239980
41,239351,238054,239403
41,1.37909e+06,244615,364633
41,297819,299252,301930
41,250925,305135,238892
41,237820,244101,241768
41,234665,352668,240456
41,231985,237965,234305
41,233143,494849,240392
41,232646,239105,232803
41,231152,241625,238800
41,233143,236009,234377
41,231935,237231,242957
41,235110,235616,235702
41,484225,236416,237824
41,253248,255016,265623
41,231242,315995,230582
41,233235,244158,234371
41,230059,233713,243306
41,233906,233870,245503
41,267214,238489,169038
41,149637,166083,187390
41,149941,228156,166740
41,175009,170114,169188
41,151106,187158,168236
41,173650,168053,165130
41,150510,167450,243430
41,149776,239779,169522
41,150305,167091,182038
41,149157,167247,167800
41,150055,167405,167731
41,149375,167798,168649
41,149893,169126,168133
41,149674,168660,166500
41,149937,165358,167276
41,148823,166817,204180
41,151802,166661,168715
41,150440,170384,167018
41,149056,188602,184857
41,252508,264684,173430
41,152048,170121,181664
41,150787,171469,326056
41,229236,246892,231149
41,291110,231484,339328
41,181268,293054,216055
41,206856,205249,210800
41,152747,213199,169690
41,150829,164519,168510
41,150838,170182,167944
41,149939,164065,193280
41,148604,166591,167208
41,237796,167182,233858
41,153457,228108,170462
41,162721,170573,181930
41,150521,198088,182132
41,166764,181445,190246
41,171664,185535,202865
41,155023,241693,172360
41,154367,174717,170749
41,153438,172559,169530
41,151184,170480,166879
41,152669,170548,168981
41,846847,354984,290076
41,264425,282221,274770
41,278771,279420,226976
41,422171,289162,1.99303e+06
41,257139,242664,489438
41,156125,177575,172821
41,150582,172225,169241
41,163360,178350,179423
41,197521,183279,173896
41,215420,353518,218743
41,165512,210581,179481
41,153588,183874,171164
41,152571,201724,173169
41,236815,230106,256785
41,401770,240613,300584
41,154126,171229,190870
41,150106,170970,182235
41,153520,246091,181741
41,175028,187367,177071
41,160402,179061,181750
41,152412,253003,170256
41,176739,168727,168495
41,150531,235497,166827
41,150931,170180,167819
41,151724,170001,172187
41,150251,168381,167821
41,148837,165639,166805
41,149390,166565,197081
41,160866,184700,178350
41,159169,179707,180401
41,159784,179282,181122
41,162470,178730,180241
41,150076,180939,167685
41,149680,169132,167561
43,163445,185497,184171
43,164182,185125,187319
43,163519,182823,186762
43,163034,183577,185477
43,163357,187541,186393
43,163320,187089,235531
43,165396,187024,229728
43,342218,304125,292209
43,347216,264103,198788
43,218323,294608,338930
43,293555,318768,225282
43,171788,190342,270856
43,408851,231199,214225
43,188095,220587,216203
43,168400,219995,211671
43,196822,212839,216123
43,176936,231211,225915
43,169360,189210,192679
43,163701,197492,183229
43,165093,183933,181010
43,163580,186438,187139
43,165185,186438,186001
43,163718,184071,309288
43,165640,188906,186644
43,335028,213120,262390
43,188451,258658,207005
43,178231,194376,229847
43,175921,202668,200421
43,176042,196816,200134
43,176256,202656,201190
43,175378,196843,198301
43,250112,198482,199484
43,176654,197929,199890
43,163306,225776,188773
43,164781,192225,189491
43,164165,185825,182587
43,182449,187349,187280
43,164160,184346,185285
43,163315,184224,183779
43,163474,184539,183489
43,163594,181491,183891
43,163276,184198,186828
43,164093,183601,182576
43,162963,184647,184748
43,163574,184655,182564
43,273861,207081,199194
43,320703,384481,322307
43,175969,214253,199917
43,176268,197324,198512
43,174530,197155,198967
43,175253,197226,199822
43,163785,196034,186551
43,163840,182590,188497
43,163012,185164,186355
43,162983,185739,184369
43,164131,182645,185639
43,162651,184227,184662
43,163831,183540,181762
43,164451,183455,185907
43,164432,184703,189931
43,162789,185849,187055
43,163173,185674,187094
43,162829,183039,185997
43,264858,182232,189744
43,164254,188425,184634
43,186984,192008,187438
43,231721,185492,190955
43,176219,248601,191193
43,178123,185806,223005
43,166545,208482,185490
43,163556,185903,187629
43,163693,186946,184633
43,163364,186755,186031
43,164409,183819,182922
43,165952,183722,189833
43,215346,192266,497287
43,272012,327008,271372
43,459500,266278,204702
43,337050,290146,257220
43,243294,259822,284705
43,272014,466555,208361
43,209320,602748,214677
43,186057,211705,277070
43,180909,208854,203549
43,166453,198900,191183
43,166170,188430,187493
43,182573,186121,183317
43,164428,185985,186970
43,163530,188016,184924
43,163697,184042,185490
43,163218,186358,253609
43,165564,187687,185167
43,164599,187597,186022
43,163967,186210,186356
43,162910,185364,185012
43,162833,189780,184149
43,166366,212390,185069
43,166608,206833,187210
43,166970,185190,184261
43,213894,185816,184703
45,170189,206769,216640
45,166870,204427,221455
45,168096,206828,204725
45,167618,204093,203857
45,168551,205647,211262
45,166842,203068,207361
45,166876,205075,238574
45,178888,224102,217752
45,167400,219671,202331
45,167122,202453,202290
45,166691,205029,202674
45,166631,204756,203885
45,166383,203823,200335
45,166836,202588,221301
45,168634,203460,224847
45,168826,206762,207089
45,167117,202875,202919
45,178859,201641,204336
45,167365,206330,200872
45,167154,203091,202329
45,166989,201740,204425
45,166646,202976,203058
45,166777,203096,207584
45,167034,201010,198734
45,166367,208452,200627
45,166483,199961,204067
45,167516,204175,204173
45,166319,203666,202044
45,165882,204025,203553
45,168060,203854,202710
45,166840,201954,202294
45,166454,203123,206754
45,166917,201674,202829
45,167022,200941,204259
45,166172,202703,203979
45,167239,200563,203640
45,166502,202102,203014
45,165736,201944,218575
45,167017,205916,202516
45,167265,200819,201469
45,166695,203809,203043
45,167832,201066,202880
45,167487,203869,201884
45,166754,207001,198910
