vertices,nanoseconds_sorted,nanoseconds_random,nanoseconds_inverted
293,6.23812e+06,1.13372e+07,1.14535e+07
293,6.40107e+06,1.33741e+07,1.20368e+07
293,6.55616e+06,1.13052e+07,1.26631e+07
293,6.71439e+06,1.1324e+07,1.13974e+07
293,7.99369e+06,1.14075e+07,1.14978e+07
293,8.75958e+06,1.17582e+07,1.13539e+07
293,7.44324e+06,1.20856e+07,1.16589e+07
293,7.15911e+06,1.39105e+07,1.13005e+07
293,7.50831e+06,1.35112e+07,1.21578e+07
293,6.56652e+06,1.27272e+07,1.23614e+07
293,7.05826e+06,1.18682e+07,1.21755e+07
293,7.3196e+06,1.24492e+07,1.25967e+07
293,6.51536e+06,1.22951e+07,1.25826e+07
293,6.41397e+06,1.14902e+07,1.15313e+07
293,6.35666e+06,1.14242e+07,1.15346e+07
293,7.60202e+06,1.36552e+07,1.32009e+07
293,7.68434e+06,1.32904e+07,1.31334e+07
293,7.7599e+06,1.28729e+07,1.31223e+07
293,7.85392e+06,1.36534e+07,1.32704e+07
293,7.11095e+06,1.25261e+07,1.28023e+07
293,6.29624e+06,1.23529e+07,1.16902e+07
293,6.2907e+06,1.19867e+07,1.26675e+07
293,8.8762e+06,1.12974e+07,1.29464e+07
293,6.29882e+06,1.13597e+07,1.13155e+07
293,6.47967e+06,1.39979e+07,1.28556e+07
293,6.56154e+06,1.15028e+07,1.18127e+07
293,7.03274e+06,1.18036e+07,1.18235e+07
293,1.10634e+07,1.33912e+07,1.45893e+07
293,8.75152e+06,1.42456e+07,1.327e+07
293,7.11854e+06,1.45306e+07,1.3568e+07
293,6.94633e+06,1.36362e+07,1.23666e+07
293,6.24733e+06,1.21561e+07,1.16119e+07
293,6.34077e+06,1.24056e+07,1.13169e+07
293,6.25191e+06,1.12707e+07,1.13596e+07
293,6.44696e+06,1.12653e+07,1.14574e+07
293,7.27435e+06,1.15541e+07,1.16412e+07
293,8.31809e+06,1.32057e+07,1.27899e+07
293,9.22630e+06,1.36922e+07,1.37132e+07
293,7.28335e+06,1.61025e+07,1.7769e+07
293,8.84308e+06,1.36337e+07,1.28558e+07
293,6.83575e+06,1.38381e+07,1.38285e+07
293,6.4469e+06,1.21638e+07,1.24857e+07
293,8.5949e+06,1.16269e+07,1.48178e+07
293,8.01305e+06,1.14652e+07,1.14944e+07
293,6.34978e+06,1.23738e+07,1.18518e+07
293,6.28301e+06,1.40097e+07,1.1358e+07
293,6.57748e+06,1.1562e+07,1.2359e+07
293,9.41996e+06,1.15702e+07,1.17517e+07
293,6.90201e+06,1.50852e+07,1.52076e+07
293,1.25055e+07,1.37596e+07,1.93306e+07
293,8.31457e+06,1.83032e+07,1.49088e+07
293,9.80028e+06,1.42973e+07,1.37273e+07
293,1.00581e+07,1.45092e+07,1.49042e+07
293,7.48604e+06,1.54866e+07,1.43442e+07
293,1.17912e+07,1.2919e+07,1.20496e+07
293,7.00796e+06,1.22363e+07,1.19512e+07
293,6.56296e+06,1.30135e+07,1.15805e+07
293,6.66188e+06,1.21816e+07,1.17173e+07
293,6.48509e+06,1.16254e+07,1.2017e+07
293,6.4855e+06,1.16673e+07,1.17629e+07
293,6.28146e+06,1.18895e+07,1.35323e+07
293,7.14696e+06,1.2546e+07,1.19855e+07
293,6.2698e+06,1.18131e+07,1.15569e+07
293,8.79094e+06,1.37559e+07,1.15542e+07
293,6.22998e+06,1.14255e+07,1.12748e+07
293,6.24996e+06,1.1394e+07,1.14605e+07
293,6.49518e+06,1.12571e+07,1.13908e+07
293,6.77343e+06,1.13921e+07,1.13753e+07
293,6.2326e+06,1.1311e+07,1.13512e+07
293,6.24266e+06,1.16251e+07,1.27607e+07
293,6.24437e+06,1.12525e+07,1.13622e+07
293,6.33594e+06,1.13065e+07,1.13443e+07
293,6.23932e+06,1.12683e+07,1.44442e+07
293,6.24806e+06,1.12621e+07,1.13871e+07
293,6.25732e+06,1.21773e+07,1.19956e+07
293,6.40292e+06,1.12057e+07,1.40401e+07
293,8.42015e+06,1.26646e+07,1.13042e+07
293,6.22971e+06,1.2562e+07,1.20125e+07
293,6.25412e+06,1.12371e+07,1.13549e+07
293,7.41265e+06,1.12754e+07,1.14005e+07
293,6.25633e+06,1.1956e+07,1.13335e+07
293,6.23105e+06,1.13027e+07,1.13725e+07
293,6.29948e+06,1.13173e+07,1.13673e+07
293,8.48088e+06,1.12443e+07,1.12847e+07
293,6.2408e+06,1.1334e+07,1.37138e+07
293,6.23331e+06,1.12577e+07,1.14154e+07
293,6.24e+06,1.2755e+07,1.18982e+07
293,6.24364e+06,1.12327e+07,1.13494e+07
293,6.22315e+06,1.13133e+07,1.13577e+07
295,6.38342e+06,1.16869e+07,1.15809e+07
295,6.26148e+06,1.13895e+07,1.14533e+07
295,6.43841e+06,1.14112e+07,1.1504e+07
295,7.12189e+06,1.14374e+07,1.15793e+07
295,6.37816e+06,1.39444e+07,1.18793e+07
295,6.4006e+06,1.14441e+07,1.1611e+07
295,6.56795e+06,1.13783e+07,1.14496e+07
295,6.34033e+06,1.22111e+07,1.15926e+07
295,6.33783e+06,1.14358e+07,1.15162e+07
295,6.35227e+06,1.14563e+07,1.14876e+07
295,6.3403e+06,1.13976e+07,1.14571e+07
295,6.34131e+06,1.14055e+07,1.14485e+07
295,6.40945e+06,1.14493e+07,1.15195e+07
295,6.35388e+06,1.14519e+07,1.15458e+07
295,6.36024e+06,1.31312e+07,1.17997e+07
295,6.33914e+06,1.13786e+07,1.15456e+07
295,6.34948e+06,1.13684e+07,1.15045e+07
295,6.39279e+06,1.13575e+07,1.15115e+07
295,6.35002e+06,1.21463e+07,1.24639e+07
295,7.14997e+06,1.17901e+07,1.25432e+07
295,7.20646e+06,1.27997e+07,1.30942e+07
295,7.74926e+06,1.20448e+07,1.24573e+07
295,6.98075e+06,1.19527e+07,1.24604e+07
295,6.45927e+06,1.18458e+07,1.25579e+07
295,6.35564e+06,1.14882e+07,1.16314e+07
295,6.36142e+06,1.2351e+07,1.1746e+07
295,6.34616e+06,1.13988e+07,1.15789e+07
295,6.34041e+06,1.15089e+07,1.15478e+07
295,6.89714e+06,1.14123e+07,1.16152e+07
295,7.19536e+06,1.53957e+07,1.3083e+07
295,6.34496e+06,1.1403e+07,1.14377e+07
295,6.37187e+06,1.14284e+07,1.15331e+07
295,6.3474e+06,1.40898e+07,1.41659e+07
295,6.51474e+06,1.14083e+07,1.14765e+07
295,6.33941e+06,1.14244e+07,1.14523e+07
295,6.389e+06,1.13969e+07,1.32739e+07
295,6.37404e+06,1.14005e+07,1.16199e+07
295,6.3471e+06,1.14411e+07,1.15822e+07
295,6.36564e+06,1.13927e+07,1.14536e+07
295,6.34494e+06,1.44111e+07,1.15056e+07
295,6.34049e+06,1.14485e+07,1.15272e+07
295,6.34599e+06,1.43232e+07,1.14672e+07
295,6.34498e+06,1.14288e+07,1.1501e+07
295,6.35586e+06,1.14545e+07,1.14918e+07
295,6.37014e+06,1.14462e+07,1.43886e+07
295,7.07215e+06,1.14175e+07,1.15996e+07
295,6.34507e+06,1.14347e+07,1.20679e+07
295,6.37816e+06,1.15205e+07,1.26146e+07
295,6.35333e+06,1.13872e+07,1.14355e+07
295,6.34274e+06,1.14686e+07,1.14627e+07
295,6.35187e+06,1.2396e+07,1.14813e+07
295,6.34415e+06,1.14484e+07,1.15969e+07
295,6.36478e+06,1.14726e+07,1.14686e+07
295,6.4651e+06,1.14392e+07,1.14357e+07
295,6.34709e+06,1.41787e+07,1.14229e+07
295,6.37353e+06,1.3843e+07,1.17549e+07
295,6.34869e+06,1.14239e+07,1.15234e+07
295,6.37485e+06,1.31312e+07,1.20231e+07
295,6.34364e+06,1.14505e+07,1.15192e+07
295,6.34567e+06,1.15574e+07,1.15162e+07
295,6.37466e+06,1.13964e+07,1.16656e+07
295,6.38832e+06,1.14226e+07,1.14875e+07
295,6.34132e+06,1.14197e+07,1.15355e+07
295,6.35833e+06,1.13753e+07,1.14978e+07
295,6.34708e+06,1.14941e+07,1.4014e+07
295,6.44772e+06,1.14115e+07,1.156e+07
295,7.12824e+06,1.14942e+07,1.39562e+07
295,6.37484e+06,1.27819e+07,1.27603e+07
295,6.76954e+06,1.45281e+07,1.14799e+07
295,6.40662e+06,1.42156e+07,1.1467e+07
295,6.35235e+06,1.14083e+07,1.157e+07
295,6.38604e+06,1.14715e+07,1.41145e+07
295,8.66968e+06,1.24399e+07,1.17018e+07
295,8.80915e+06,1.15064e+07,1.1526e+07
295,6.3366e+06,1.15812e+07,1.14786e+07
295,7.39176e+06,1.4332e+07,1.14358e+07
295,6.33499e+06,1.14111e+07,1.14653e+07
295,6.56779e+06,1.14579e+07,1.14721e+07
295,6.44386e+06,1.14203e+07,1.41905e+07
295,8.66886e+06,1.14488e+07,1.43951e+07
295,6.34348e+06,1.27643e+07,1.41841e+07
295,6.98304e+06,1.14831e+07,1.29096e+07
295,6.40171e+06,1.15101e+07,1.1502e+07
295,8.77928e+06,1.13868e+07,1.18684e+07
295,6.34025e+06,1.16532e+07,1.15249e+07
295,6.33799e+06,1.14272e+07,1.15842e+07
295,8.08332e+06,1.14065e+07,1.15246e+07
295,6.35394e+06,1.14559e+07,1.15067e+07
295,6.34119e+06,1.13982e+07,1.16805e+07
295,6.40954e+06,1.14905e+07,1.40105e+07
295,6.33604e+06,1.13839e+07,1.14831e+07
295,6.34432e+06,1.14585e+07,1.15118e+07
295,6.34884e+06,1.13778e+07,1.14371e+07
295,7.55443e+06,1.15059e+07,1.14392e+07
295,6.43894e+06,1.13988e+07,1.14766e+07
295,6.39772e+06,1.14093e+07,1.3757e+07
295,7.06785e+06,1.14726e+07,1.14952e+07
295,6.3625e+06,1.14873e+07,1.3538e+07
295,6.36134e+06,1.14995e+07,1.15444e+07
295,6.40227e+06,1.1369e+07,1.14488e+07
297,6.42268e+06,1.1892e+07,1.18334e+07
297,6.37447e+06,1.15672e+07,1.34664e+07
297,6.43822e+06,1.15393e+07,1.16777e+07
297,6.43364e+06,1.15993e+07,1.16405e+07
297,6.43595e+06,1.52701e+07,1.17664e+07
297,6.48689e+06,1.22508e+07,1.45535e+07
297,6.44867e+06,1.16174e+07,1.18213e+07
297,8.5442e+06,1.159e+07,1.16718e+07
297,8.94628e+06,1.21054e+07,1.16639e+07
297,6.44516e+06,1.16285e+07,1.16066e+07
297,6.42173e+06,1.15868e+07,1.16059e+07
297,6.48366e+06,1.16188e+07,1.18745e+07
297,6.43098e+06,1.15469e+07,1.1716e+07
297,6.4818e+06,1.15838e+07,1.16896e+07
297,6.44086e+06,1.42311e+07,1.16196e+07
297,6.47871e+06,1.16095e+07,1.17886e+07
297,6.42557e+06,1.16293e+07,1.16649e+07
297,6.75679e+06,1.1584e+07,1.16396e+07
297,6.54053e+06,1.15876e+07,1.16487e+07
297,6.70723e+06,1.26497e+07,1.36018e+07
297,6.93728e+06,1.2113e+07,1.40676e+07
297,6.7245e+06,1.20212e+07,1.29896e+07
297,7.38062e+06,1.22874e+07,1.25013e+07
297,6.42596e+06,1.28477e+07,1.21694e+07
297,8.32159e+06,1.16095e+07,1.18854e+07
297,6.4508e+06,1.4114e+07,1.22916e+07
297,6.44532e+06,1.16784e+07,1.21819e+07
297,6.42285e+06,1.1556e+07,1.18149e+07
297,6.64183e+06,1.15321e+07,1.17047e+07
297,6.53231e+06,1.16741e+07,1.17069e+07
297,8.41047e+06,1.47828e+07,1.16836e+07
297,7.31295e+06,1.28545e+07,1.17639e+07
297,6.5857e+06,1.16348e+07,1.23321e+07
297,6.46904e+06,1.20238e+07,1.19951e+07
297,6.43272e+06,1.1677e+07,1.16356e+07
297,6.42452e+06,1.15876e+07,1.16931e+07
297,6.43168e+06,1.16029e+07,1.17011e+07
297,6.43996e+06,1.15365e+07,1.16237e+07
297,6.43438e+06,1.47233e+07,1.18097e+07
297,6.42338e+06,1.16612e+07,1.40339e+07
297,6.41877e+06,1.15912e+07,1.17146e+07
297,6.43781e+06,1.15564e+07,1.16317e+07
297,6.63306e+06,1.15082e+07,1.17464e+07
297,6.42177e+06,1.39322e+07,1.18824e+07
297,7.2034e+06,1.16324e+07,1.17048e+07
297,6.41698e+06,1.15673e+07,1.17213e+07
297,6.42177e+06,1.1567e+07,1.16806e+07
297,6.42975e+06,1.42598e+07,1.16415e+07
297,6.42373e+06,1.15666e+07,1.17436e+07
297,7.82626e+06,1.1612e+07,1.16429e+07
297,6.42892e+06,1.15753e+07,1.17938e+07
297,6.43832e+06,1.15702e+07,1.16199e+07
297,6.43396e+06,1.15874e+07,1.36703e+07
297,6.44409e+06,1.15704e+07,1.16701e+07
297,6.4178e+06,1.16317e+07,1.17873e+07
297,6.43426e+06,1.17067e+07,1.18107e+07
297,6.43215e+06,1.15251e+07,1.43622e+07
297,6.42553e+06,1.15539e+07,1.1775e+07
297,6.76937e+06,1.23221e+07,1.30102e+07
297,6.4147e+06,1.15522e+07,1.17013e+07
297,6.42899e+06,1.15939e+07,1.17442e+07
297,6.49386e+06,1.15612e+07,1.44238e+07
297,6.43823e+06,1.16111e+07,1.18669e+07
297,6.4195e+06,1.31405e+07,1.19329e+07
297,6.43132e+06,1.17542e+07,1.25822e+07
297,7.37523e+06,1.33024e+07,1.21841e+07
297,6.50146e+06,1.22017e+07,1.15852e+07
297,6.44387e+06,1.16207e+07,1.16954e+07
297,6.42682e+06,1.16954e+07,1.1728e+07
297,6.44682e+06,1.17682e+07,1.16752e+07
297,6.8121e+06,1.15883e+07,1.16333e+07
297,6.45326e+06,1.24975e+07,1.16861e+07
297,6.44521e+06,1.16613e+07,1.17221e+07
297,6.52438e+06,1.17494e+07,1.16287e+07
297,6.46539e+06,1.16359e+07,1.1638e+07
297,6.46704e+06,1.16244e+07,1.16104e+07
297,6.41932e+06,1.28498e+07,1.15764e+07
297,6.4977e+06,1.15017e+07,1.1793e+07
297,6.49938e+06,1.16138e+07,1.16159e+07
297,6.44912e+06,1.1553e+07,1.16745e+07
297,1.01992e+07,1.16474e+07,1.16582e+07
297,6.46447e+06,1.21219e+07,1.17379e+07
297,8.55656e+06,1.15766e+07,1.16582e+07
297,7.21789e+06,1.18339e+07,1.1671e+07
297,6.45285e+06,1.16757e+07,1.16633e+07
297,6.42152e+06,1.15795e+07,1.16501e+07
297,6.48809e+06,1.15586e+07,1.16412e+07
297,6.43039e+06,1.16196e+07,1.27304e+07
297,6.43035e+06,1.39337e+07,1.18833e+07
297,6.42572e+06,1.15629e+07,1.16979e+07
297,6.43976e+06,1.1569e+07,1.16575e+07
297,6.42539e+06,1.1639e+07,1.17527e+07
297,6.45402e+06,1.37644e+07,1.1968e+07
297,6.41933e+06,1.16786e+07,1.17062e+07
297,6.46226e+06,1.15276e+07,1.17417e+07
297,6.43252e+06,1.1535e+07,1.17323e+07
297,6.45174e+06,1.16536e+07,1.40902e+07
297,6.4539e+06,1.15735e+07,1.16919e+07
297,6.43601e+06,1.15812e+07,1.16143e+07
297,6.4219e+06,1.16637e+07,1.18481e+07
299,6.56664e+06,1.20388e+07,1.18967e+07
299,6.45112e+06,1.17495e+07,1.17312e+07
299,8.75168e+06,1.18005e+07,1.19469e+07
299,6.53472e+06,1.21241e+07,1.18718e+07
299,6.54029e+06,1.36895e+07,1.18856e+07
299,6.54376e+06,1.17034e+07,1.18383e+07
299,6.54251e+06,1.1866e+07,1.19866e+07
299,6.54616e+06,1.17517e+07,1.18361e+07
299,6.5442e+06,1.19469e+07,1.18827e+07
299,6.53474e+06,1.17884e+07,1.19268e+07
299,6.53777e+06,1.17154e+07,1.17464e+07
299,6.54027e+06,1.18377e+07,1.18321e+07
299,6.531e+06,1.4591e+07,1.18583e+07
299,6.73069e+06,1.16814e+07,1.18047e+07
299,6.5465e+06,1.18506e+07,1.17676e+07
299,6.56114e+06,1.1752e+07,1.19198e+07
299,6.53698e+06,1.18549e+07,1.18007e+07
299,7.53608e+06,1.17334e+07,1.18351e+07
299,6.54886e+06,1.19022e+07,1.18192e+07
299,6.98787e+06,1.38829e+07,1.33637e+07
299,6.9487e+06,1.22574e+07,1.29658e+07
299,6.76442e+06,1.26469e+07,1.29521e+07
299,7.29494e+06,1.29825e+07,1.33343e+07
299,6.5789e+06,1.26641e+07,1.21204e+07
299,6.57937e+06,1.28516e+07,1.18153e+07
299,6.53416e+06,1.17593e+07,1.18287e+07
299,6.54991e+06,1.35545e+07,1.21813e+07
299,6.53869e+06,1.1766e+07,1.19301e+07
299,6.68164e+06,1.17299e+07,1.18102e+07
299,6.53382e+06,1.17163e+07,1.18028e+07
299,6.544e+06,1.39726e+07,1.19745e+07
299,6.5353e+06,1.1761e+07,1.18592e+07
299,6.53741e+06,1.18199e+07,1.17746e+07
299,6.53628e+06,1.17523e+07,1.20188e+07
299,6.53951e+06,1.34118e+07,1.20139e+07
299,6.61309e+06,1.17957e+07,1.18161e+07
299,6.53272e+06,1.17713e+07,1.17957e+07
299,6.5389e+06,1.17741e+07,1.18528e+07
299,6.53242e+06,1.23841e+07,1.1842e+07
299,6.5463e+06,1.17672e+07,1.18447e+07
299,6.54616e+06,1.17581e+07,1.18384e+07
299,6.57609e+06,1.17479e+07,1.17889e+07
299,6.55561e+06,1.18964e+07,1.18174e+07
299,6.53358e+06,1.18143e+07,1.17812e+07
299,7.35499e+06,1.17378e+07,1.18966e+07
299,6.53839e+06,1.44581e+07,1.18965e+07
299,6.53309e+06,1.19845e+07,1.18999e+07
299,6.53604e+06,1.16939e+07,1.18877e+07
299,6.5336e+06,1.17562e+07,1.1878e+07
299,6.56536e+06,1.17978e+07,1.18984e+07
299,6.55286e+06,1.31216e+07,1.18452e+07
299,6.54029e+06,1.17358e+07,1.28435e+07
299,6.53247e+06,1.17539e+07,1.18882e+07
299,6.6732e+06,1.18359e+07,1.17959e+07
299,7.33886e+06,1.17354e+07,1.18236e+07
299,6.54492e+06,1.17869e+07,1.18134e+07
299,6.54912e+06,1.17787e+07,1.39456e+07
299,8.64756e+06,1.17406e+07,1.18281e+07
299,9.02684e+06,1.17161e+07,1.45944e+07
299,6.53852e+06,1.1869e+07,1.23731e+07
299,6.54513e+06,1.18278e+07,1.21775e+07
299,6.62538e+06,1.18075e+07,1.20434e+07
299,6.54138e+06,1.19755e+07,1.18806e+07
299,6.53518e+06,1.18193e+07,1.18137e+07
299,7.1534e+06,1.18111e+07,1.18896e+07
299,9.12231e+06,1.17574e+07,1.18403e+07
299,6.92565e+06,1.19887e+07,1.18402e+07
299,6.62177e+06,1.16831e+07,1.18493e+07
299,6.5412e+06,1.18123e+07,1.18746e+07
299,6.55779e+06,1.17817e+07,1.21340e+07
299,9.12559e+06,1.17247e+07,1.18449e+07
299,6.53418e+06,1.18757e+07,1.17901e+07
299,6.53068e+06,1.17806e+07,1.18685e+07
299,6.53514e+06,1.17638e+07,1.19012e+07
299,6.54773e+06,1.1679e+07,1.17606e+07
299,6.53266e+06,1.17922e+07,1.17933e+07
299,6.6219e+06,1.18482e+07,1.18083e+07
299,6.54477e+06,1.18187e+07,1.17864e+07
299,6.55351e+06,1.17745e+07,1.18067e+07
299,6.54456e+06,1.17578e+07,1.18595e+07
299,6.57016e+06,1.17927e+07,1.18679e+07
299,6.54318e+06,1.17305e+07,1.18567e+07
299,6.57339e+06,1.17286e+07,1.17996e+07
299,6.53519e+06,1.17102e+07,1.18152e+07
299,6.55506e+06,1.17533e+07,1.18583e+07
299,6.56208e+06,1.17864e+07,1.18626e+07
299,6.54112e+06,1.17072e+07,1.17669e+07
299,6.54011e+06,1.17514e+07,1.17856e+07
299,6.54832e+06,1.38831e+07,1.21945e+07
299,6.53619e+06,1.17529e+07,1.18368e+07
299,6.53523e+06,1.17518e+07,1.20794e+07
299,6.63133e+06,1.17156e+07,1.1794e+07
299,6.55456e+06,1.17196e+07,1.46273e+07
299,6.55158e+06,1.17817e+07,1.18695e+07
299,7.46124e+06,1.16863e+07,1.1868e+07
299,6.58623e+06,1.17355e+07,1.19048e+07
299,6.61056e+06,1.47330e+07,1.17942e+07
299,6.54774e+06,1.17738e+07,1.17888e+07
299,7.11865e+06,1.16853e+07,1.18968e+07
299,6.55396e+06,1.17574e+07,1.18738e+07
301,6.7163e+06,1.22391e+07,1.20531e+07
301,6.67491e+06,1.21096e+07,1.20417e+07
301,6.69254e+06,1.19079e+07,1.20091e+07
301,7.60315e+06,1.19267e+07,1.20383e+07
301,6.68705e+06,1.2309e+07,1.19768e+07
301,6.67549e+06,1.2209e+07,1.47172e+07
301,6.6688e+06,1.19476e+07,1.20347e+07
301,6.71206e+06,1.19549e+07,1.21231e+07
301,6.66883e+06,1.18963e+07,1.19762e+07
301,6.85157e+06,1.19366e+07,1.1992e+07
301,6.66932e+06,1.19868e+07,1.29332e+07
301,6.68443e+06,1.192e+07,1.40051e+07
301,6.67439e+06,1.1953e+07,1.19819e+07
301,6.67329e+06,1.1895e+07,1.21747e+07
301,6.67816e+06,1.4793e+07,1.20762e+07
301,6.67321e+06,1.23718e+07,1.21912e+07
301,6.6759e+06,1.19425e+07,1.20388e+07
301,6.67177e+06,1.25228e+07,1.30175e+07
301,6.70216e+06,1.19815e+07,1.35014e+07
301,7.85623e+06,1.24385e+07,1.31506e+07
301,9.78048e+06,1.24744e+07,1.35831e+07
301,6.74013e+06,1.2688e+07,1.32322e+07
301,6.83407e+06,1.25191e+07,1.39970e+07
301,6.75091e+06,1.19581e+07,1.20621e+07
301,6.66323e+06,1.19527e+07,1.20063e+07
301,6.66571e+06,1.18799e+07,1.2199e+07
301,6.66388e+06,1.19319e+07,1.19962e+07
301,6.66340e+06,1.20453e+07,1.20309e+07
301,6.66105e+06,1.19605e+07,1.20192e+07
301,6.67144e+06,1.19077e+07,1.21168e+07
301,6.68939e+06,1.50001e+07,1.20116e+07
301,6.68346e+06,1.20749e+07,1.20309e+07
301,6.67138e+06,1.19679e+07,1.20806e+07
301,6.66044e+06,1.37054e+07,1.24968e+07
301,6.67476e+06,1.19767e+07,1.20396e+07
301,6.68358e+06,1.1954e+07,1.20568e+07
301,6.6615e+06,1.20088e+07,1.21124e+07
301,6.66135e+06,1.19197e+07,1.20086e+07
301,6.66678e+06,1.19064e+07,1.47097e+07
301,6.68012e+06,1.19923e+07,1.209e+07
301,6.66264e+06,1.19476e+07,1.20315e+07
301,6.68188e+06,1.19533e+07,1.19623e+07
301,6.66045e+06,1.19791e+07,1.20396e+07
301,6.6684e+06,1.1957e+07,1.20734e+07
301,6.66705e+06,1.18835e+07,1.20642e+07
301,7.49315e+06,1.19817e+07,1.20072e+07
301,6.66045e+06,1.26054e+07,1.19641e+07
301,6.71359e+06,1.19304e+07,1.19621e+07
301,6.69245e+06,1.19506e+07,1.19731e+07
301,6.67123e+06,1.19523e+07,1.19873e+07
301,6.66585e+06,1.20378e+07,1.21185e+07
301,6.66353e+06,1.19002e+07,1.49723e+07
301,9.33654e+06,1.19135e+07,1.20257e+07
301,6.67046e+06,1.20073e+07,1.2065e+07
301,7.18275e+06,1.19588e+07,1.20847e+07
301,6.7765e+06,1.19948e+07,1.20541e+07
301,8.78313e+06,1.21093e+07,1.20788e+07
301,6.7831e+06,1.26792e+07,1.20087e+07
301,6.66524e+06,1.20893e+07,1.20708e+07
301,6.66492e+06,1.20382e+07,1.19725e+07
301,6.65778e+06,1.49375e+07,1.20946e+07
301,6.67656e+06,1.19565e+07,1.19618e+07
301,6.66773e+06,1.19529e+07,1.20624e+07
301,6.66195e+06,1.1958e+07,1.20478e+07
301,6.66095e+06,1.19343e+07,1.20644e+07
301,6.67638e+06,1.32321e+07,1.19638e+07
301,6.7066e+06,1.19596e+07,1.19894e+07
301,6.665e+06,1.48064e+07,1.21219e+07
301,6.6599e+06,1.22001e+07,1.21155e+07
301,6.66348e+06,1.45724e+07,1.43949e+07
301,7.66119e+06,1.19541e+07,1.19971e+07
301,6.6671e+06,1.19437e+07,1.20726e+07
301,6.66747e+06,1.18908e+07,1.20609e+07
301,6.67117e+06,1.20046e+07,1.20664e+07
301,6.66594e+06,1.18943e+07,1.2086e+07
301,6.65776e+06,1.19599e+07,1.20326e+07
301,6.65839e+06,1.19813e+07,1.42996e+07
301,6.66385e+06,1.20581e+07,1.19671e+07
301,6.66384e+06,1.19039e+07,1.22e+07
301,6.70234e+06,1.19369e+07,1.20077e+07
301,6.67913e+06,1.19382e+07,1.20419e+07
301,6.67067e+06,1.1927e+07,1.2034e+07
301,6.65702e+06,1.29917e+07,1.21073e+07
301,6.68575e+06,1.19621e+07,1.20285e+07
301,6.66796e+06,1.19482e+07,1.20838e+07
301,6.70264e+06,1.31385e+07,1.20926e+07
301,6.65804e+06,1.1968e+07,1.21185e+07
301,6.68786e+06,1.1966e+07,1.20065e+07
301,6.66155e+06,1.2859e+07,1.19988e+07
301,6.65919e+06,1.34741e+07,1.20363e+07
301,6.66046e+06,1.1918e+07,1.28097e+07
301,6.67489e+06,1.19391e+07,1.42128e+07
301,6.6727e+06,1.19126e+07,1.20322e+07
301,6.65963e+06,1.19331e+07,1.20095e+07
301,6.6708e+06,1.47279e+07,1.1988e+07
301,6.68415e+06,1.18794e+07,1.20772e+07
301,6.66511e+06,1.19275e+07,1.20242e+07
301,6.66105e+06,1.18593e+07,1.20793e+07
301,6.67085e+06,1.19796e+07,1.20012e+07
301,6.70071e+06,1.19286e+07,1.20215e+07
303,7.06372e+06,1.23753e+07,1.21615e+07
303,9.13472e+06,1.21845e+07,1.21804e+07
303,6.68498e+06,1.22728e+07,1.21864e+07
303,9.94523e+06,1.22728e+07,1.21561e+07
303,6.71675e+06,1.20192e+07,1.21626e+07
303,6.70235e+06,1.27667e+07,1.58921e+07
303,6.77983e+06,1.21223e+07,1.21138e+07
303,6.69266e+06,1.21212e+07,1.51016e+07
303,6.68821e+06,1.52904e+07,1.21501e+07
303,6.70021e+06,1.50104e+07,1.27495e+07
303,6.70112e+06,1.21269e+07,1.22654e+07
303,7.90363e+06,1.20627e+07,1.21964e+07
303,6.69124e+06,1.20924e+07,1.22155e+07
303,7.29664e+06,1.27103e+07,1.40475e+07
303,6.7116e+06,1.21759e+07,1.21989e+07
303,6.7187e+06,1.29846e+07,1.22234e+07
303,8.1166e+06,1.22046e+07,1.27432e+07
303,7.34487e+06,1.29149e+07,1.26686e+07
303,7.92932e+06,1.31423e+07,1.35162e+07
303,6.73728e+06,1.25006e+07,1.28928e+07
303,6.83818e+06,1.32674e+07,1.29517e+07
303,6.93039e+06,1.29381e+07,1.41581e+07
303,6.95605e+06,1.24013e+07,1.22225e+07
303,6.71702e+06,1.20822e+07,1.21554e+07
303,6.6978e+06,1.20678e+07,1.50701e+07
303,6.72521e+06,1.21177e+07,1.21605e+07
303,6.68396e+06,1.20624e+07,1.228e+07
303,7.68266e+06,1.2034e+07,1.21715e+07
303,6.69828e+06,1.21171e+07,1.21423e+07
303,6.70734e+06,1.21671e+07,1.21444e+07
303,6.68911e+06,1.21306e+07,1.21698e+07
303,6.70277e+06,1.20405e+07,1.22235e+07
303,6.70479e+06,1.45359e+07,1.2226e+07
303,6.70257e+06,1.20888e+07,1.21251e+07
303,6.6866e+06,1.21057e+07,1.22022e+07
303,6.82341e+06,1.2128e+07,1.21525e+07
303,6.6865e+06,1.21776e+07,1.22191e+07
303,6.83884e+06,1.20869e+07,1.21729e+07
303,6.68891e+06,1.28471e+07,1.21767e+07
303,6.723e+06,1.21222e+07,1.36586e+07
303,6.71475e+06,1.29893e+07,1.21846e+07
303,6.86891e+06,1.20146e+07,1.22949e+07
303,6.68991e+06,1.31601e+07,1.22002e+07
303,6.70341e+06,1.46123e+07,1.21579e+07
303,6.87728e+06,1.21102e+07,1.22022e+07
303,6.71572e+06,1.21674e+07,1.22136e+07
303,6.69546e+06,1.20711e+07,1.21810e+07
303,6.67988e+06,1.20532e+07,1.22015e+07
