n_works,instance,repetition,algorithm,ticks,time,cost,res_length
445,15,18,bottom,4808,4.808,13648,206
445,15,18,memo,7880,7.88,13648,206
445,15,19,bottom,5155,5.155,13648,206
445,15,19,memo,7060,7.06,13648,206
445,15,20,bottom,4649,4.649,13648,206
445,15,20,memo,6817,6.817,13648,206
445,15,21,bottom,4709,4.709,13648,206
445,15,21,memo,7082,7.082,13648,206
445,15,22,bottom,4958,4.958,13648,206
445,15,22,memo,6719,6.719,13648,206
445,15,23,bottom,5517,5.517,13648,206
445,15,23,memo,7000,7,13648,206
445,15,24,bottom,4645,4.645,13648,206
445,15,24,memo,7216,7.216,13648,206
445,15,25,bottom,5019,5.019,13648,206
445,15,25,memo,7940,7.94,13648,206
445,16,1,bottom,4674,4.674,13547,222
445,16,1,memo,6570,6.57,13547,222
445,16,2,bottom,4791,4.791,13547,222
445,16,2,memo,6612,6.612,13547,222
445,16,3,bottom,4880,4.88,13547,222
445,16,3,memo,7074,7.074,13547,222
445,16,4,bottom,4627,4.627,13547,222
445,16,4,memo,7737,7.737,13547,222
445,16,5,bottom,4977,4.977,13547,222
445,16,5,memo,6545,6.545,13547,222
445,16,6,bottom,4794,4.794,13547,222
445,16,6,memo,7273,7.273,13547,222
445,16,7,bottom,5303,5.303,13547,222
445,16,7,memo,7039,7.039,13547,222
445,16,8,bottom,4619,4.619,13547,222
445,16,8,memo,6789,6.789,13547,222
445,16,9,bottom,4661,4.661,13547,222
445,16,9,memo,7148,7.148,13547,222
445,16,10,bottom,5083,5.083,13547,222
445,16,10,memo,6550,6.55,13547,222
445,16,11,bottom,5151,5.151,13547,222
445,16,11,memo,7074,7.074,13547,222
445,16,12,bottom,4626,4.626,13547,222
445,16,12,memo,7658,7.658,13547,222
445,16,13,bottom,4778,4.778,13547,222
445,16,13,memo,7409,7.409,13547,222
445,16,14,bottom,4844,4.844,13547,222
445,16,14,memo,6542,6.542,13547,222
445,16,15,bottom,4896,4.896,13547,222
445,16,15,memo,6615,6.615,13547,222
445,16,16,bottom,4904,4.904,13547,222
445,16,16,memo,6774,6.774,13547,222
445,16,17,bottom,4649,4.649,13547,222
445,16,17,memo,7413,7.413,13547,222
445,16,18,bottom,4980,4.98,13547,222
445,16,18,memo,6532,6.532,13547,222
445,16,19,bottom,4994,4.994,13547,222
445,16,19,memo,7207,7.207,13547,222
445,16,20,bottom,4761,4.761,13547,222
445,16,20,memo,7568,7.568,13547,222
445,16,21,bottom,4669,4.669,13547,222
445,16,21,memo,6552,6.552,13547,222
445,16,22,bottom,4926,4.926,13547,222
445,16,22,memo,7059,7.059,13547,222
445,16,23,bottom,5372,5.372,13547,222
445,16,23,memo,6605,6.605,13547,222
445,16,24,bottom,4686,4.686,13547,222
445,16,24,memo,6554,6.554,13547,222
445,16,25,bottom,4621,4.621,13547,222
445,16,25,memo,7341,7.341,13547,222
445,17,1,bottom,4739,4.739,13675,208
445,17,1,memo,6571,6.571,13675,208
445,17,2,bottom,5298,5.298,13675,208
445,17,2,memo,6576,6.576,13675,208
445,17,3,bottom,4713,4.713,13675,208
445,17,3,memo,8896,8.896,13675,208
445,17,4,bottom,5004,5.004,13675,208
445,17,4,memo,8018,8.018,13675,208
445,17,5,bottom,4648,4.648,13675,208
445,17,5,memo,6965,6.965,13675,208
445,17,6,bottom,5199,5.199,13675,208
445,17,6,memo,6713,6.713,13675,208
445,17,7,bottom,4908,4.908,13675,208
445,17,7,memo,6838,6.838,13675,208
445,17,8,bottom,4719,4.719,13675,208
445,17,8,memo,7719,7.719,13675,208
445,17,9,bottom,4636,4.636,13675,208
445,17,9,memo,6961,6.961,13675,208
445,17,10,bottom,5411,5.411,13675,208
445,17,10,memo,7906,7.906,13675,208
445,17,11,bottom,5041,5.041,13675,208
445,17,11,memo,6537,6.537,13675,208
445,17,12,bottom,4662,4.662,13675,208
445,17,12,memo,6577,6.577,13675,208
445,17,13,bottom,4898,4.898,13675,208
445,17,13,memo,7116,7.116,13675,208
445,17,14,bottom,4620,4.62,13675,208
445,17,14,memo,6928,6.928,13675,208
445,17,15,bottom,5393,5.393,13675,208
445,17,15,memo,6614,6.614,13675,208
445,17,16,bottom,5052,5.052,13675,208
445,17,16,memo,7698,7.698,13675,208
445,17,17,bottom,5018,5.018,13675,208
445,17,17,memo,7316,7.316,13675,208
445,17,18,bottom,4607,4.607,13675,208
445,17,18,memo,6792,6.792,13675,208
445,17,19,bottom,4862,4.862,13675,208
445,17,19,memo,7224,7.224,13675,208
445,17,20,bottom,4932,4.932,13675,208
445,17,20,memo,6621,6.621,13675,208
445,17,21,bottom,5061,5.061,13675,208
445,17,21,memo,7217,7.217,13675,208
445,17,22,bottom,4624,4.624,13675,208
445,17,22,memo,7068,7.068,13675,208
445,17,23,bottom,5110,5.11,13675,208
445,17,23,memo,7668,7.668,13675,208
445,17,24,bottom,4985,4.985,13675,208
445,17,24,memo,6537,6.537,13675,208
445,17,25,bottom,4835,4.835,13675,208
445,17,25,memo,6613,6.613,13675,208
445,18,1,bottom,4637,4.637,12556,217
445,18,1,memo,7869,7.869,12556,217
445,18,2,bottom,4690,4.69,12556,217
445,18,2,memo,7573,7.573,12556,217
445,18,3,bottom,4884,4.884,12556,217
445,18,3,memo,6551,6.551,12556,217
445,18,4,bottom,5181,5.181,12556,217
445,18,4,memo,7375,7.375,12556,217
445,18,5,bottom,4982,4.982,12556,217
445,18,5,memo,7232,7.232,12556,217
445,18,6,bottom,4651,4.651,12556,217
445,18,6,memo,6545,6.545,12556,217
445,18,7,bottom,4641,4.641,12556,217
445,18,7,memo,7690,7.69,12556,217
445,18,8,bottom,4705,4.705,12556,217
445,18,8,memo,6518,6.518,12556,217
445,18,9,bottom,5037,5.037,12556,217
445,18,9,memo,7126,7.126,12556,217
445,18,10,bottom,4617,4.617,12556,217
445,18,10,memo,7859,7.859,12556,217
445,18,11,bottom,4964,4.964,12556,217
445,18,11,memo,7395,7.395,12556,217
445,18,12,bottom,4902,4.902,12556,217
445,18,12,memo,6537,6.537,12556,217
445,18,13,bottom,4894,4.894,12556,217
445,18,13,memo,6575,6.575,12556,217
445,18,14,bottom,4933,4.933,12556,217
445,18,14,memo,7019,7.019,12556,217
445,18,15,bottom,4691,4.691,12556,217
445,18,15,memo,7814,7.814,12556,217
445,18,16,bottom,4683,4.683,12556,217
445,18,16,memo,6573,6.573,12556,217
445,18,17,bottom,4677,4.677,12556,217
445,18,17,memo,7848,7.848,12556,217
445,18,18,bottom,5225,5.225,12556,217
445,18,18,memo,7148,7.148,12556,217
445,18,19,bottom,4622,4.622,12556,217
445,18,19,memo,6874,6.874,12556,217
445,18,20,bottom,5038,5.038,12556,217
445,18,20,memo,8402,8.402,12556,217
445,18,21,bottom,4653,4.653,12556,217
445,18,21,memo,6564,6.564,12556,217
445,18,22,bottom,4863,4.863,12556,217
445,18,22,memo,6648,6.648,12556,217
445,18,23,bottom,4602,4.602,12556,217
445,18,23,memo,7747,7.747,12556,217
445,18,24,bottom,4701,4.701,12556,217
445,18,24,memo,7730,7.73,12556,217
445,18,25,bottom,4645,4.645,12556,217
445,18,25,memo,6575,6.575,12556,217
445,19,1,bottom,4964,4.964,13205,213
445,19,1,memo,7387,7.387,13205,213
445,19,2,bottom,4934,4.934,13205,213
445,19,2,memo,7607,7.607,13205,213
445,19,3,bottom,4690,4.69,13205,213
445,19,3,memo,7032,7.032,13205,213
445,19,4,bottom,5152,5.152,13205,213
445,19,4,memo,7442,7.442,13205,213
445,19,5,bottom,4998,4.998,13205,213
445,19,5,memo,6588,6.588,13205,213
445,19,6,bottom,4648,4.648,13205,213
445,19,6,memo,7522,7.522,13205,213
445,19,7,bottom,4671,4.671,13205,213
445,19,7,memo,6516,6.516,13205,213
445,19,8,bottom,5210,5.21,13205,213
445,19,8,memo,7197,7.197,13205,213
445,19,9,bottom,5337,5.337,13205,213
445,19,9,memo,6584,6.584,13205,213
445,19,10,bottom,4829,4.829,13205,213
445,19,10,memo,6904,6.904,13205,213
445,19,11,bottom,4682,4.682,13205,213
445,19,11,memo,8306,8.306,13205,213
445,19,12,bottom,4719,4.719,13205,213
445,19,12,memo,6985,6.985,13205,213
445,19,13,bottom,6014,6.014,13205,213
445,19,13,memo,6767,6.767,13205,213
445,19,14,bottom,5287,5.287,13205,213
445,19,14,memo,7519,7.519,13205,213
445,19,15,bottom,4738,4.738,13205,213
445,19,15,memo,7646,7.646,13205,213
445,19,16,bottom,4703,4.703,13205,213
445,19,16,memo,8446,8.446,13205,213
445,19,17,bottom,6003,6.003,13205,213
445,19,17,memo,7987,7.987,13205,213
445,19,18,bottom,4679,4.679,13205,213
445,19,18,memo,6583,6.583,13205,213
445,19,19,bottom,4845,4.845,13205,213
445,19,19,memo,6644,6.644,13205,213
445,19,20,bottom,4677,4.677,13205,213
445,19,20,memo,7725,7.725,13205,213
445,19,21,bottom,4726,4.726,13205,213
445,19,21,memo,7845,7.845,13205,213
445,19,22,bottom,4676,4.676,13205,213
445,19,22,memo,6602,6.602,13205,213
445,19,23,bottom,5163,5.163,13205,213
445,19,23,memo,7238,7.238,13205,213
445,19,24,bottom,5134,5.134,13205,213
445,19,24,memo,7272,7.272,13205,213
445,19,25,bottom,4650,4.65,13205,213
445,19,25,memo,6858,6.858,13205,213
445,20,1,bottom,5106,5.106,13422,234
445,20,1,memo,8176,8.176,13422,234
445,20,2,bottom,4686,4.686,13422,234
445,20,2,memo,8436,8.436,13422,234
445,20,3,bottom,5294,5.294,13422,234
445,20,3,memo,7014,7.014,13422,234
445,20,4,bottom,5071,5.071,13422,234
445,20,4,memo,7351,7.351,13422,234
445,20,5,bottom,4654,4.654,13422,234
445,20,5,memo,8012,8.012,13422,234
445,20,6,bottom,4654,4.654,13422,234
445,20,6,memo,6749,6.749,13422,234
445,20,7,bottom,4786,4.786,13422,234
445,20,7,memo,7900,7.9,13422,234
445,20,8,bottom,5340,5.34,13422,234
445,20,8,memo,6673,6.673,13422,234
445,20,9,bottom,4789,4.789,13422,234
445,20,9,memo,7338,7.338,13422,234
445,20,10,bottom,4783,4.783,13422,234
445,20,10,memo,6929,6.929,13422,234
445,20,11,bottom,4971,4.971,13422,234
445,20,11,memo,6598,6.598,13422,234
445,20,12,bottom,5604,5.604,13422,234
445,20,12,memo,6596,6.596,13422,234
445,20,13,bottom,4720,4.72,13422,234
445,20,13,memo,6614,6.614,13422,234
445,20,14,bottom,5561,5.561,13422,234
445,20,14,memo,7362,7.362,13422,234
445,20,15,bottom,4671,4.671,13422,234
445,20,15,memo,6599,6.599,13422,234
445,20,16,bottom,5417,5.417,13422,234
445,20,16,memo,6643,6.643,13422,234
445,20,17,bottom,4925,4.925,13422,234
445,20,17,memo,7937,7.937,13422,234
445,20,18,bottom,4696,4.696,13422,234
445,20,18,memo,8002,8.002,13422,234
445,20,19,bottom,4667,4.667,13422,234
445,20,19,memo,7027,7.027,13422,234
445,20,20,bottom,5141,5.141,13422,234
445,20,20,memo,7296,7.296,13422,234
445,20,21,bottom,4905,4.905,13422,234
445,20,21,memo,6553,6.553,13422,234
445,20,22,bottom,5222,5.222,13422,234
445,20,22,memo,7357,7.357,13422,234
445,20,23,bottom,4634,4.634,13422,234
445,20,23,memo,7081,7.081,13422,234
445,20,24,bottom,5153,5.153,13422,234
445,20,24,memo,7970,7.97,13422,234
445,20,25,bottom,4658,4.658,13422,234
445,20,25,memo,6592,6.592,13422,234
445,21,1,bottom,4940,4.94,12920,236
445,21,1,memo,7745,7.745,12920,236
445,21,2,bottom,4967,4.967,12920,236
445,21,2,memo,6681,6.681,12920,236
445,21,3,bottom,4619,4.619,12920,236
445,21,3,memo,7793,7.793,12920,236
445,21,4,bottom,4625,4.625,12920,236
445,21,4,memo,6563,6.563,12920,236
445,21,5,bottom,4950,4.95,12920,236
445,21,5,memo,6992,6.992,12920,236
445,21,6,bottom,5353,5.353,12920,236
445,21,6,memo,7281,7.281,12920,236
445,21,7,bottom,4621,4.621,12920,236
445,21,7,memo,6801,6.801,12920,236
445,21,8,bottom,4641,4.641,12920,236
445,21,8,memo,7873,7.873,12920,236
445,21,9,bottom,4669,4.669,12920,236
445,21,9,memo,6525,6.525,12920,236
445,21,10,bottom,5568,5.568,12920,236
445,21,10,memo,6685,6.685,12920,236
445,21,11,bottom,4636,4.636,12920,236
445,21,11,memo,7362,7.362,12920,236
445,21,12,bottom,4924,4.924,12920,236
445,21,12,memo,7825,7.825,12920,236
445,21,13,bottom,4634,4.634,12920,236
445,21,13,memo,6587,6.587,12920,236
445,21,14,bottom,4778,4.778,12920,236
445,21,14,memo,7099,7.099,12920,236
445,21,15,bottom,5148,5.148,12920,236
445,21,15,memo,7153,7.153,12920,236
445,21,16,bottom,4636,4.636,12920,236
445,21,16,memo,7052,7.052,12920,236
445,21,17,bottom,4784,4.784,12920,236
445,21,17,memo,6572,6.572,12920,236
445,21,18,bottom,4993,4.993,12920,236
445,21,18,memo,6807,6.807,12920,236
445,21,19,bottom,4946,4.946,12920,236
445,21,19,memo,7552,7.552,12920,236
445,21,20,bottom,4893,4.893,12920,236
445,21,20,memo,7116,7.116,12920,236
445,21,21,bottom,5191,5.191,12920,236
445,21,21,memo,7324,7.324,12920,236
445,21,22,bottom,4636,4.636,12920,236
445,21,22,memo,6582,6.582,12920,236
445,21,23,bottom,5137,5.137,12920,236
445,21,23,memo,7050,7.05,12920,236
445,21,24,bottom,4951,4.951,12920,236
445,21,24,memo,7531,7.531,12920,236
445,21,25,bottom,4683,4.683,12920,236
445,21,25,memo,7539,7.539,12920,236
445,22,1,bottom,4663,4.663,13318,230
445,22,1,memo,6554,6.554,13318,230
445,22,2,bottom,4810,4.81,13318,230
445,22,2,memo,7808,7.808,13318,230
445,22,3,bottom,5253,5.253,13318,230
445,22,3,memo,7113,7.113,13318,230
445,22,4,bottom,4791,4.791,13318,230
445,22,4,memo,6828,6.828,13318,230
445,22,5,bottom,4632,4.632,13318,230
445,22,5,memo,7523,7.523,13318,230
445,22,6,bottom,4831,4.831,13318,230
445,22,6,memo,6557,6.557,13318,230
445,22,7,bottom,5267,5.267,13318,230
445,22,7,memo,6765,6.765,13318,230
445,22,8,bottom,4636,4.636,13318,230
445,22,8,memo,6802,6.802,13318,230
445,22,9,bottom,5036,5.036,13318,230
445,22,9,memo,7996,7.996,13318,230
445,22,10,bottom,4631,4.631,13318,230
445,22,10,memo,6616,6.616,13318,230
445,22,11,bottom,4810,4.81,13318,230
445,22,11,memo,6693,6.693,13318,230
445,22,12,bottom,4594,4.594,13318,230
445,22,12,memo,7374,7.374,13318,230
445,22,13,bottom,4691,4.691,13318,230
445,22,13,memo,7625,7.625,13318,230
445,22,14,bottom,4636,4.636,13318,230
445,22,14,memo,6516,6.516,13318,230
445,22,15,bottom,4845,4.845,13318,230
445,22,15,memo,7446,7.446,13318,230
445,22,16,bottom,5514,5.514,13318,230
445,22,16,memo,7171,7.171,13318,230
445,22,17,bottom,4642,4.642,13318,230
445,22,17,memo,6634,6.634,13318,230
445,22,18,bottom,4596,4.596,13318,230
445,22,18,memo,6591,6.591,13318,230
445,22,19,bottom,5044,5.044,13318,230
445,22,19,memo,6921,6.921,13318,230
445,22,20,bottom,4918,4.918,13318,230
445,22,20,memo,7233,7.233,13318,230
445,22,21,bottom,4664,4.664,13318,230
445,22,21,memo,7047,7.047,13318,230
445,22,22,bottom,4858,4.858,13318,230
445,22,22,memo,7601,7.601,13318,230
445,22,23,bottom,4647,4.647,13318,230
445,22,23,memo,6542,6.542,13318,230
445,22,24,bottom,5128,5.128,13318,230
445,22,24,memo,7106,7.106,13318,230
445,22,25,bottom,4908,4.908,13318,230
445,22,25,memo,7066,7.066,13318,230
445,23,1,bottom,4678,4.678,13199,218
445,23,1,memo,7017,7.017,13199,218
445,23,2,bottom,5099,5.099,13199,218
445,23,2,memo,6551,6.551,13199,218
445,23,3,bottom,5093,5.093,13199,218
445,23,3,memo,7201,7.201,13199,218
445,23,4,bottom,4677,4.677,13199,218
445,23,4,memo,7440,7.44,13199,218
445,23,5,bottom,4599,4.599,13199,218
445,23,5,memo,7016,7.016,13199,218
445,23,6,bottom,5432,5.432,13199,218
445,23,6,memo,7412,7.412,13199,218
445,23,7,bottom,5212,5.212,13199,218
445,23,7,memo,6545,6.545,13199,218
445,23,8,bottom,4659,4.659,13199,218
445,23,8,memo,6567,6.567,13199,218
445,23,9,bottom,4671,4.671,13199,218
445,23,9,memo,7600,7.6,13199,218
445,23,10,bottom,4651,4.651,13199,218
445,23,10,memo,7144,7.144,13199,218
445,23,11,bottom,5190,5.19,13199,218
445,23,11,memo,6581,6.581,13199,218
445,23,12,bottom,4972,4.972,13199,218
445,23,12,memo,8146,8.146,13199,218
445,23,13,bottom,5137,5.137,13199,218
445,23,13,memo,7268,7.268,13199,218
445,23,14,bottom,4594,4.594,13199,218
445,23,14,memo,6572,6.572,13199,218
445,23,15,bottom,4629,4.629,13199,218
445,23,15,memo,6523,6.523,13199,218
445,23,16,bottom,5057,5.057,13199,218
445,23,16,memo,7204,7.204,13199,218
445,23,17,bottom,5183,5.183,13199,218
445,23,17,memo,7543,7.543,13199,218
445,23,18,bottom,4651,4.651,13199,218
445,23,18,memo,6888,6.888,13199,218
445,23,19,bottom,4940,4.94,13199,218
445,23,19,memo,7546,7.546,13199,218
445,23,20,bottom,4702,4.702,13199,218
445,23,20,memo,6602,6.602,13199,218
445,23,21,bottom,5376,5.376,13199,218
445,23,21,memo,7468,7.468,13199,218
445,23,22,bottom,5236,5.236,13199,218
445,23,22,memo,7337,7.337,13199,218
445,23,23,bottom,4631,4.631,13199,218
445,23,23,memo,7738,7.738,13199,218
445,23,24,bottom,4653,4.653,13199,218
445,23,24,memo,6609,6.609,13199,218
445,23,25,bottom,4736,4.736,13199,218
445,23,25,memo,7627,7.627,13199,218
445,24,1,bottom,5584,5.584,13014,220
445,24,1,memo,6999,6.999,13014,220
445,24,2,bottom,4641,4.641,13014,220
445,24,2,memo,6830,6.83,13014,220
445,24,3,bottom,4679,4.679,13014,220
445,24,3,memo,7127,7.127,13014,220
445,24,4,bottom,4974,4.974,13014,220
445,24,4,memo,6707,6.707,13014,220
445,24,5,bottom,5290,5.29,13014,220
445,24,5,memo,6899,6.899,13014,220
445,24,6,bottom,4636,4.636,13014,220
445,24,6,memo,6729,6.729,13014,220
445,24,7,bottom,4973,4.973,13014,220
445,24,7,memo,7925,7.925,13014,220
445,24,8,bottom,4755,4.755,13014,220
445,24,8,memo,6528,6.528,13014,220
445,24,9,bottom,4886,4.886,13014,220
445,24,9,memo,6600,6.6,13014,220
445,24,10,bottom,4678,4.678,13014,220
445,24,10,memo,7726,7.726,13014,220
445,24,11,bottom,4696,4.696,13014,220
445,24,11,memo,7637,7.637,13014,220
445,24,12,bottom,4683,4.683,13014,220
445,24,12,memo,6585,6.585,13014,220
445,24,13,bottom,4807,4.807,13014,220
445,24,13,memo,7051,7.051,13014,220
445,24,14,bottom,4863,4.863,13014,220
445,24,14,memo,6614,6.614,13014,220
445,24,15,bottom,4687,4.687,13014,220
445,24,15,memo,8027,8.027,13014,220
445,24,16,bottom,4665,4.665,13014,220
445,24,16,memo,7180,7.18,13014,220
445,24,17,bottom,4940,4.94,13014,220
445,24,17,memo,6649,6.649,13014,220
445,24,18,bottom,5060,5.06,13014,220
445,24,18,memo,7178,7.178,13014,220
445,24,19,bottom,4651,4.651,13014,220
445,24,19,memo,6762,6.762,13014,220
445,24,20,bottom,5038,5.038,13014,220
445,24,20,memo,7235,7.235,13014,220
445,24,21,bottom,5252,5.252,13014,220
445,24,21,memo,6580,6.58,13014,220
445,24,22,bottom,4855,4.855,13014,220
445,24,22,memo,6639,6.639,13014,220
445,24,23,bottom,4685,4.685,13014,220
445,24,23,memo,7483,7.483,13014,220
445,24,24,bottom,4662,4.662,13014,220
445,24,24,memo,7254,7.254,13014,220
445,24,25,bottom,5122,5.122,13014,220
445,24,25,memo,6549,6.549,13014,220
445,25,1,bottom,5192,5.192,12961,221
445,25,1,memo,7015,7.015,12961,221
445,25,2,bottom,4959,4.959,12961,221
445,25,2,memo,7169,7.169,12961,221
445,25,3,bottom,4638,4.638,12961,221
445,25,3,memo,7095,7.095,12961,221
445,25,4,bottom,5452,5.452,12961,221
445,25,4,memo,7629,7.629,12961,221
445,25,5,bottom,4992,4.992,12961,221
445,25,5,memo,6642,6.642,12961,221
445,25,6,bottom,4868,4.868,12961,221
445,25,6,memo,6628,6.628,12961,221
445,25,7,bottom,4626,4.626,12961,221
445,25,7,memo,7461,7.461,12961,221
445,25,8,bottom,4654,4.654,12961,221
445,25,8,memo,7469,7.469,12961,221
445,25,9,bottom,4829,4.829,12961,221
445,25,9,memo,6588,6.588,12961,221
445,25,10,bottom,4845,4.845,12961,221
445,25,10,memo,7023,7.023,12961,221
445,25,11,bottom,4910,4.91,12961,221
445,25,11,memo,7489,7.489,12961,221
445,25,12,bottom,4631,4.631,12961,221
445,25,12,memo,7027,7.027,12961,221
445,25,13,bottom,5185,5.185,12961,221
445,25,13,memo,7263,7.263,12961,221
445,25,14,bottom,4856,4.856,12961,221
445,25,14,memo,6514,6.514,12961,221
445,25,15,bottom,4982,4.982,12961,221
445,25,15,memo,7258,7.258,12961,221
445,25,16,bottom,4659,4.659,12961,221
445,25,16,memo,7008,7.008,12961,221
445,25,17,bottom,5041,5.041,12961,221
445,25,17,memo,7623,7.623,12961,221
445,25,18,bottom,5042,5.042,12961,221
445,25,18,memo,6584,6.584,12961,221
445,25,19,bottom,4677,4.677,12961,221
445,25,19,memo,6589,6.589,12961,221
445,25,20,bottom,4963,4.963,12961,221
445,25,20,memo,7207,7.207,12961,221
445,25,21,bottom,4673,4.673,12961,221
445,25,21,memo,7417,7.417,12961,221
445,25,22,bottom,4891,4.891,12961,221
445,25,22,memo,6575,6.575,12961,221
445,25,23,bottom,5068,5.068,12961,221
445,25,23,memo,7096,7.096,12961,221
445,25,24,bottom,4680,4.68,12961,221
445,25,24,memo,7644,7.644,12961,221
445,25,25,bottom,4647,4.647,12961,221
445,25,25,memo,6630,6.63,12961,221
465,1,1,bottom,5207,5.207,12929,233
465,1,1,memo,7360,7.36,12929,233
465,1,2,bottom,5087,5.087,12929,233
465,1,2,memo,7258,7.258,12929,233
465,1,3,bottom,5049,5.049,12929,233
465,1,3,memo,8225,8.225,12929,233
465,1,4,bottom,5278,5.278,12929,233
465,1,4,memo,7282,7.282,12929,233
465,1,5,bottom,5741,5.741,12929,233
465,1,5,memo,7293,7.293,12929,233
465,1,6,bottom,5340,5.34,12929,233
465,1,6,memo,8140,8.14,12929,233
465,1,7,bottom,5485,5.485,12929,233
465,1,7,memo,8671,8.671,12929,233
465,1,8,bottom,5047,5.047,12929,233
465,1,8,memo,7540,7.54,12929,233
465,1,9,bottom,5042,5.042,12929,233
465,1,9,memo,8295,8.295,12929,233
465,1,10,bottom,5253,5.253,12929,233
465,1,10,memo,7494,7.494,12929,233
465,1,11,bottom,5923,5.923,12929,233
465,1,11,memo,7235,7.235,12929,233
465,1,12,bottom,5082,5.082,12929,233
465,1,12,memo,7849,7.849,12929,233
465,1,13,bottom,5999,5.999,12929,233
465,1,13,memo,7265,7.265,12929,233
465,1,14,bottom,5051,5.051,12929,233
465,1,14,memo,7269,7.269,12929,233
465,1,15,bottom,5069,5.069,12929,233
465,1,15,memo,7771,7.771,12929,233
465,1,16,bottom,5293,5.293,12929,233
465,1,16,memo,7493,7.493,12929,233
465,1,17,bottom,5802,5.802,12929,233
465,1,17,memo,7235,7.235,12929,233
465,1,18,bottom,5351,5.351,12929,233
465,1,18,memo,7839,7.839,12929,233
465,1,19,bottom,5389,5.389,12929,233
465,1,19,memo,7288,7.288,12929,233
465,1,20,bottom,5072,5.072,12929,233
465,1,20,memo,8498,8.498,12929,233
465,1,21,bottom,5062,5.062,12929,233
465,1,21,memo,8067,8.067,12929,233
465,1,22,bottom,5283,5.283,12929,233
465,1,22,memo,7916,7.916,12929,233
465,1,23,bottom,5587,5.587,12929,233
465,1,23,memo,7231,7.231,12929,233
465,1,24,bottom,5236,5.236,12929,233
465,1,24,memo,7730,7.73,12929,233
465,1,25,bottom,5751,5.751,12929,233
465,1,25,memo,7343,7.343,12929,233
465,2,1,bottom,5169,5.169,13859,220
465,2,1,memo,9022,9.022,13859,220
465,2,2,bottom,5063,5.063,13859,220
465,2,2,memo,8719,8.719,13859,220
465,2,3,bottom,5119,5.119,13859,220
465,2,3,memo,8698,8.698,13859,220
465,2,4,bottom,5107,5.107,13859,220
465,2,4,memo,7398,7.398,13859,220
465,2,5,bottom,5093,5.093,13859,220
465,2,5,memo,8105,8.105,13859,220
465,2,6,bottom,5196,5.196,13859,220
465,2,6,memo,7225,7.225,13859,220
465,2,7,bottom,5541,5.541,13859,220
465,2,7,memo,7924,7.924,13859,220
465,2,8,bottom,5123,5.123,13859,220
465,2,8,memo,8456,8.456,13859,220
465,2,9,bottom,5159,5.159,13859,220
465,2,9,memo,8714,8.714,13859,220
465,2,10,bottom,5119,5.119,13859,220
465,2,10,memo,7707,7.707,13859,220
465,2,11,bottom,5582,5.582,13859,220
465,2,11,memo,9155,9.155,13859,220
465,2,12,bottom,5062,5.062,13859,220
465,2,12,memo,7194,7.194,13859,220
465,2,13,bottom,5891,5.891,13859,220
465,2,13,memo,7207,7.207,13859,220
465,2,14,bottom,5100,5.1,13859,220
465,2,14,memo,8334,8.334,13859,220
465,2,15,bottom,5347,5.347,13859,220
