clients,factories,routes,nanoseconds
51,49,821,194542
51,49,821,194913
51,49,821,188514
51,49,821,221772
51,49,821,191096
51,49,821,191259
51,49,821,189913
51,49,821,193701
51,49,821,193403
51,49,821,193358
51,49,821,192075
51,49,821,209825
51,49,821,194076
51,49,821,193446
51,49,821,192534
51,49,821,193620
51,49,821,190416
51,49,821,194476
51,49,821,193880
51,49,821,189229
51,49,821,194419
51,49,821,192259
51,49,821,189733
51,49,821,189733
51,49,821,196697
51,49,821,190058
51,49,821,193746
51,49,821,193570
51,49,821,190878
51,49,821,194967
51,49,821,191296
51,49,821,195347
51,49,821,192936
51,49,821,196127
51,49,821,196014
51,49,821,190939
51,49,821,192365
51,49,821,190486
51,49,821,191768
51,49,821,190367
51,49,821,188272
51,49,821,194596
51,49,821,192914
51,49,821,189866
51,49,821,194438
51,49,821,194775
51,49,821,214526
51,49,821,193355
51,49,822,192795
51,49,822,194159
51,49,822,192884
51,49,822,193299
51,49,822,192113
51,49,822,188595
51,49,822,195386
51,49,822,194561
51,49,822,191969
51,49,822,190140
51,49,822,204107
51,49,822,195007
51,49,822,190397
51,49,822,193414
51,49,822,194507
51,49,822,208532
51,49,822,193769
51,49,822,195280
51,49,822,195004
51,49,822,194778
51,49,822,191608
51,49,822,192966
51,49,822,192946
51,49,822,190015
51,49,822,190679
51,49,822,192429
51,49,822,195653
51,49,822,195128
51,49,822,193037
51,49,822,191693
51,49,822,194014
51,49,822,191626
51,49,822,188156
51,49,822,211560
51,49,822,218560
51,49,822,191160
51,49,822,191195
51,49,822,192373
51,49,822,196258
51,49,822,192633
51,49,822,192358
51,49,822,198343
51,49,822,196450
51,49,822,187459
51,49,822,222971
51,49,822,205871
51,49,822,193026
51,49,822,195943
51,49,822,193599
51,49,822,198333
51,49,823,193457
51,49,823,196518
51,49,823,193995
51,49,823,189546
51,49,823,193540
51,49,823,198175
51,49,823,195045
51,49,823,192782
51,49,823,197725
51,49,823,193237
51,49,823,193253
51,49,823,193535
51,49,823,188013
51,49,823,189591
51,49,823,191653
51,49,823,192532
51,49,823,195446
51,49,823,194461
51,49,823,194200
51,49,823,199510
51,49,823,191432
51,49,823,191763
51,49,823,193995
51,49,823,194606
51,49,823,193816
51,49,823,192901
51,49,823,191951
51,49,823,191519
51,49,823,195723
51,49,823,204806
51,49,823,189226
51,49,823,193906
51,49,823,196096
51,49,823,193158
51,49,823,194032
51,49,823,191584
51,49,823,193683
51,49,823,192519
51,49,823,198176
51,49,823,222430
51,49,823,194583
51,49,823,192196
51,49,823,197527
51,49,823,194283
51,49,823,192415
51,49,823,191978
51,49,823,194650
51,49,823,194718
51,49,823,191813
51,49,823,191644
51,49,824,191744
51,49,824,194003
51,49,824,194874
51,49,824,192414
51,49,824,193583
51,49,824,199574
51,49,824,193831
51,49,824,191305
51,49,824,194422
51,49,824,193302
51,49,824,194122
51,49,824,196720
51,49,824,195662
51,49,824,196034
51,49,824,197049
51,49,824,199114
51,49,824,297304
51,49,824,192487
51,49,824,199270
51,49,824,190517
51,49,824,193079
51,49,824,194814
51,49,824,195756
51,49,824,193060
51,49,824,193793
51,49,824,193504
51,49,824,191617
51,49,824,190946
51,49,824,200617
51,49,824,191645
51,49,824,195686
51,49,824,194153
51,49,824,192835
51,49,824,189321
51,49,824,190569
51,49,824,190584
51,49,824,193585
51,49,824,208346
51,49,824,200524
51,49,824,192482
51,49,824,194160
51,49,824,190058
51,49,824,194766
51,49,824,194918
51,49,824,196493
51,49,824,192116
51,49,824,191212
51,49,824,195360
51,49,824,194815
51,49,824,191741
51,49,825,195224
51,49,825,191432
51,49,825,191070
51,49,825,191307
51,49,825,197442
51,49,825,196930
51,49,825,196516
51,49,825,193772
51,49,825,192577
51,49,825,209093
51,49,825,198021
51,49,825,190136
51,49,825,193258
51,49,825,194345
51,49,825,196933
51,49,825,191860
51,49,825,196038
51,49,825,196411
51,49,825,196743
51,49,825,196403
51,49,825,195945
51,49,825,188899
51,49,825,192674
51,49,825,194716
51,49,825,194897
51,49,825,193800
51,49,825,202905
51,49,825,195380
51,49,825,193275
51,49,825,192025
51,49,825,192186
51,49,825,190602
51,49,825,194269
51,49,825,190306
51,49,825,197117
51,49,825,192885
51,49,825,190179
51,49,825,195991
51,49,825,197305
51,49,825,220806
51,49,825,192294
51,49,825,195698
51,49,825,193830
51,49,825,266534
51,49,825,195509
51,49,825,191342
51,49,825,227036
51,49,825,192717
51,49,825,193608
51,49,825,195437
51,49,826,191376
51,49,826,192478
51,49,826,191200
51,49,826,193455
51,49,826,196521
51,49,826,194954
51,49,826,197469
51,49,826,194058
51,49,826,189653
51,49,826,191375
51,49,826,205514
51,49,826,194900
51,49,826,194939
51,49,826,196366
51,49,826,196146
51,49,826,195890
51,49,826,192571
51,49,826,196775
51,49,826,192033
51,49,826,197499
51,49,826,197972
51,49,826,195159
51,49,826,189800
51,49,826,190241
51,49,826,195041
51,49,826,191500
51,49,826,190588
51,49,826,190496
51,49,826,200638
51,49,826,196173
51,49,826,193583
51,49,826,192562
51,49,826,195633
51,49,826,191951
51,49,826,194562
51,49,826,192240
51,49,826,195205
51,49,826,194433
51,49,826,369590
51,49,826,197723
51,49,826,194350
51,49,826,196330
51,49,826,189537
51,49,826,193044
51,49,826,193984
51,49,826,196213
51,49,826,195622
51,49,826,192717
51,49,826,188340
51,49,826,194823
51,49,827,197491
51,49,827,195999
51,49,827,195544
51,49,827,193159
51,49,827,191148
51,49,827,211598
51,49,827,194265
51,49,827,194209
51,49,827,193544
51,49,827,193980
51,49,827,197840
51,49,827,193014
51,49,827,195506
51,49,827,195481
51,49,827,197026
51,49,827,195742
51,49,827,193870
51,49,827,193080
51,49,827,196466
51,49,827,189825
51,49,827,189572
51,49,827,192256
51,49,827,199353
51,49,827,202478
51,49,827,221682
51,49,827,194731
51,49,827,192695
51,49,827,194438
51,49,827,195774
51,49,827,192563
51,49,827,192320
51,49,827,192591
51,49,827,192446
51,49,827,196410
51,49,827,193075
51,49,827,193280
51,49,827,193553
51,49,827,194448
51,49,827,195317
51,49,827,193647
51,49,827,196323
51,49,827,198398
51,49,827,195268
51,49,827,192866
51,49,827,194813
51,49,827,196677
51,49,827,194247
51,49,827,195042
51,49,827,192128
51,49,827,192869
51,49,828,198418
51,49,828,193587
51,49,828,195226
51,49,828,196088
51,49,828,191701
51,49,828,197019
51,49,828,201766
51,49,828,193725
51,49,828,196092
51,49,828,193471
51,49,828,194691
51,49,828,193748
51,49,828,191254
51,49,828,192355
51,49,828,195758
51,49,828,194836
51,49,828,195367
51,49,828,194301
51,49,828,195638
51,49,828,195568
51,49,828,187118
51,49,828,196927
51,49,828,191682
51,49,828,193232
51,49,828,199137
51,49,828,194762
51,49,828,194280
51,49,828,192527
51,49,828,192254
51,49,828,193399
51,49,828,198501
51,49,828,195653
51,49,828,197996
51,49,828,193974
51,49,828,195174
51,49,828,333653
51,49,828,197842
51,49,828,219935
51,49,828,194956
51,49,828,194938
51,49,828,198303
51,49,828,210279
51,49,828,195010
51,49,828,190496
51,49,828,198450
51,49,828,191362
51,49,828,193524
51,49,828,194277
51,49,828,193250
51,49,828,197121
51,49,829,198258
51,49,829,190550
51,49,829,305044
51,49,829,195074
51,49,829,197725
51,49,829,197126
51,49,829,193118
51,49,829,190819
51,49,829,195919
51,49,829,199370
51,49,829,193445
51,49,829,196928
51,49,829,195214
51,49,829,193383
51,49,829,194613
51,49,829,196005
51,49,829,196597
51,49,829,195791
51,49,829,192652
51,49,829,195282
51,49,829,195137
51,49,829,198473
51,49,829,192357
51,49,829,198509
51,49,829,194756
51,49,829,193347
51,49,829,194055
51,49,829,194575
51,49,829,193375
51,49,829,192710
51,49,829,192145
51,49,829,191898
51,49,829,194438
51,49,829,207756
51,49,829,193814
51,49,829,197008
51,49,829,194502
51,49,829,193672
51,49,829,194921
51,49,829,194752
51,49,829,195427
51,49,829,192167
51,49,829,191781
51,49,829,193863
51,49,829,193970
51,49,829,197960
51,49,829,193875
51,49,829,193927
51,49,829,191848
51,49,829,191984
51,49,830,195619
51,49,830,211173
51,49,830,195895
51,49,830,196667
51,49,830,191921
51,49,830,198238
51,49,830,197687
51,49,830,194881
51,49,830,196161
51,49,830,196143
51,49,830,195353
51,49,830,195936
51,49,830,194345
51,49,830,196087
51,49,830,196964
51,49,830,195471
51,49,830,194575
51,49,830,201447
51,49,830,195072
51,49,830,197194
51,49,830,195452
51,49,830,193497
51,49,830,198297
51,49,830,195229
51,49,830,202480
51,49,830,194863
51,49,830,192727
51,49,830,196113
51,49,830,192891
51,49,830,195539
51,49,830,192322
51,49,830,194522
51,49,830,189959
51,49,830,191519
51,49,830,194057
51,49,830,196566
51,49,830,200214
51,49,830,221732
51,49,830,197250
51,49,830,194229
51,49,830,193327
51,49,830,196091
51,49,830,194522
51,49,830,194795
51,49,830,196807
51,49,830,196338
51,49,830,197488
51,49,830,193143
51,49,830,197327
51,49,830,196568
51,49,831,194302
51,49,831,198446
51,49,831,193185
51,49,831,194244
51,49,831,194675
51,49,831,199048
51,49,831,198914
51,49,831,198732
51,49,831,196443
51,49,831,199666
51,49,831,194494
51,49,831,196829
51,49,831,196428
51,49,831,191596
51,49,831,227406
51,49,831,196500
51,49,831,195867
51,49,831,195200
51,49,831,196271
51,49,831,193131
51,49,831,196122
51,49,831,194726
51,49,831,195860
51,49,831,192441
51,49,831,193041
51,49,831,196080
51,49,831,192706
51,49,831,200990
51,49,831,192490
51,49,831,195060
51,49,831,196710
51,49,831,197703
51,49,831,198899
51,49,831,191465
51,49,831,193309
51,49,831,198107
51,49,831,194228
51,49,831,194258
51,49,831,222196
51,49,831,197833
51,49,831,198033
51,49,831,197743
51,49,831,193597
51,49,831,195891
51,49,831,196119
51,49,831,190799
51,49,831,193856
51,49,831,193733
51,49,831,201388
51,49,831,196718
51,49,832,199310
51,49,832,195510
51,49,832,191491
51,49,832,197289
51,49,832,192361
51,49,832,195261
51,49,832,194202
51,49,832,198011
51,49,832,196938
51,49,832,196651
51,49,832,194325
51,49,832,197991
51,49,832,199651
51,49,832,196199
51,49,832,198801
51,49,832,193640
51,49,832,195122
51,49,832,198271
51,49,832,194869
51,49,832,193204
51,49,832,193889
51,49,832,193763
51,49,832,195329
51,49,832,196377
51,49,832,195802
51,49,832,195598
51,49,832,195375
51,49,832,192559
51,49,832,197079
51,49,832,197068
51,49,832,195790
51,49,832,200331
51,49,832,193210
51,49,832,196497
51,49,832,200580
51,49,832,197471
51,49,832,196552
51,49,832,194305
51,49,832,218424
51,49,832,196264
51,49,832,196965
51,49,832,220732
51,49,832,191589
51,49,832,198472
51,49,832,193241
51,49,832,194581
51,49,832,205775
51,49,832,198543
51,49,832,199482
51,49,832,193916
51,49,833,199733
51,49,833,197193
51,49,833,192825
51,49,833,192010
51,49,833,192919
51,49,833,195106
51,49,833,192184
51,49,833,197095
51,49,833,193795
51,49,833,197583
51,49,833,195781
51,49,833,194400
51,49,833,195072
51,49,833,199403
51,49,833,196529
51,49,833,196068
51,49,833,200092
51,49,833,225081
51,49,833,196828
51,49,833,195856
51,49,833,192240
51,49,833,194152
51,49,833,193697
51,49,833,196554
51,49,833,194370
51,49,833,201467
51,49,833,204156
51,49,833,196275
51,49,833,196495
51,49,833,198504
51,49,833,198425
51,49,833,194420
51,49,833,196462
51,49,833,192993
51,49,833,198734
51,49,833,212068
51,49,833,194640
51,49,833,196168
51,49,833,193968
51,49,833,199062
51,49,833,195900
51,49,833,198347
51,49,833,197083
51,49,833,194481
51,49,833,197948
51,49,833,198346
51,49,833,195157
51,49,833,194709
51,49,833,196500
51,49,833,194574
51,49,834,198459
51,49,834,193116
51,49,834,222016
51,49,834,192572
51,49,834,191513
51,49,834,218741
51,49,834,198426
51,49,834,198851
51,49,834,199866
51,49,834,196010
51,49,834,191717
51,49,834,196070
51,49,834,195058
51,49,834,193918
51,49,834,196518
51,49,834,200238
51,49,834,196120
51,49,834,195642
51,49,834,196501
51,49,834,190994
51,49,834,195333
51,49,834,197160
51,49,834,191259
51,49,834,194009
51,49,834,194442
51,49,834,199067
51,49,834,194986
51,49,834,195303
51,49,834,196810
51,49,834,191671
51,49,834,197232
51,49,834,193293
51,49,834,195357
51,49,834,193288
51,49,834,195652
51,49,834,196785
51,49,834,197523
51,49,834,197433
51,49,834,195701
51,49,834,202131
51,49,834,197872
51,49,834,194810
51,49,834,197795
51,49,834,197120
51,49,834,195300
51,49,834,195637
51,49,834,211665
51,49,834,194424
51,49,834,191727
51,49,834,194539
51,49,835,195611
51,49,835,195914
51,49,835,199000
51,49,835,201734
51,49,835,193849
51,49,835,193542
51,49,835,195164
51,49,835,193990
51,49,835,194524
51,49,835,193751
51,49,835,197636
51,49,835,202129
51,49,835,195087
51,49,835,195205
51,49,835,198330
51,49,835,191794
51,49,835,196585
51,49,835,196366
51,49,835,194950
51,49,835,195961
51,49,835,195953
51,49,835,193129
51,49,835,193566
51,49,835,193653
51,49,835,199031
51,49,835,193219
51,49,835,196927
51,49,835,193626
51,49,835,194654
51,49,835,198614
51,49,835,195685
51,49,835,195106
51,49,835,195037
51,49,835,198468
51,49,835,198092
51,49,835,196244
51,49,835,198355
51,49,835,197294
51,49,835,194971
51,49,835,196597
51,49,835,195828
51,49,835,219839
51,49,835,198076
51,49,835,197493
51,49,835,193478
51,49,835,197452
51,49,835,192525
51,49,835,193755
51,49,835,194343
51,49,835,196161
51,49,836,196529
51,49,836,195444
51,49,836,193860
51,49,836,193879
51,49,836,192584
51,49,836,195231
51,49,836,196241
51,49,836,195438
51,49,836,195861
51,49,836,193908
51,49,836,195892
51,49,836,195861
51,49,836,193994
51,49,836,196554
51,49,836,195253
51,49,836,197668
51,49,836,197160
51,49,836,194639
51,49,836,194031
51,49,836,196658
51,49,836,196540
51,49,836,201464
51,49,836,198560
51,49,836,198188
51,49,836,194512
51,49,836,200229
51,49,836,197823
51,49,836,198168
51,49,836,197092
51,49,836,200085
51,49,836,196494
51,49,836,199658
51,49,836,195730
51,49,836,199029
51,49,836,197857
51,49,836,194127
51,49,836,195934
51,49,836,199602
51,49,836,196319
51,49,836,199999
51,49,836,191719
51,49,836,196826
51,49,836,197757
51,49,836,196786
51,49,836,197329
51,49,836,198999
51,49,836,198720
51,49,836,195453
51,49,836,228754
51,49,836,196112
51,49,837,196339
51,49,837,194373
51,49,837,197667
51,49,837,197768
51,49,837,197358
51,49,837,198075
51,49,837,201390
51,49,837,195694
51,49,837,199598
51,49,837,195379
51,49,837,194027
51,49,837,193900
51,49,837,195860
51,49,837,199268
51,49,837,195901
51,49,837,195811
51,49,837,198151
51,49,837,196772
51,49,837,195879
51,49,837,196572
51,49,837,198313
51,49,837,196948
51,49,837,194764
51,49,837,227799
51,49,837,198414
51,49,837,196485
51,49,837,196157
51,49,837,194647
51,49,837,200309
51,49,837,192950
51,49,837,197837
51,49,837,193890
51,49,837,195597
51,49,837,197706
51,49,837,197948
51,49,837,197761
51,49,837,197810
51,49,837,200328
51,49,837,191986
51,49,837,193845
51,49,837,195655
51,49,837,194390
51,49,837,195202
51,49,837,195255
51,49,837,195798
51,49,837,192474
51,49,837,194067
51,49,837,196287
51,49,837,198604
51,49,837,195360
51,49,838,202585
51,49,838,193624
51,49,838,197058
51,49,838,199198
51,49,838,197761
51,49,838,200300
51,49,838,194152
51,49,838,196732
51,49,838,201341
51,49,838,192310
51,49,838,198724
51,49,838,198145
51,49,838,194391
51,49,838,197477
51,49,838,200268
51,49,838,197721
51,49,838,197275
51,49,838,198707
51,49,838,226821
51,49,838,199643
51,49,838,197702
51,49,838,201544
51,49,838,196494
51,49,838,197884
51,49,838,198515
51,49,838,201220
51,49,838,197118
51,49,838,194626
51,49,838,200228
51,49,838,199075
51,49,838,195786
51,49,838,194768
51,49,838,196520
51,49,838,196858
51,49,838,301865
51,49,838,196214
51,49,838,200232
51,49,838,201898
51,49,838,202940
51,49,838,194680
51,49,838,196014
51,49,838,198458
51,49,838,196238
51,49,838,194717
51,49,838,192936
51,49,838,196896
51,49,838,194619
51,49,838,219206
51,49,838,195182
51,49,838,197940
51,49,839,199756
51,49,839,199212
51,49,839,197376
51,49,839,201228
51,49,839,196382
51,49,839,198471
51,49,839,195822
51,49,839,195090
51,49,839,396456
51,49,839,191806
51,49,839,197096
51,49,839,196717
51,49,839,193606
51,49,839,195878
51,49,839,195240
51,49,839,197339
51,49,839,196581
51,49,839,198058
51,49,839,203130
51,49,839,198776
51,49,839,198723
51,49,839,211041
51,49,839,194272
51,49,839,196366
51,49,839,197259
51,49,839,195881
51,49,839,196953
51,49,839,195336
51,49,839,196392
51,49,839,198532
51,49,839,226593
51,49,839,193831
51,49,839,195758
51,49,839,198519
51,49,839,191931
51,49,839,197854
51,49,839,195618
51,49,839,193637
51,49,839,196754
51,49,839,195762
51,49,839,193431
51,49,839,221480
51,49,839,193411
51,49,839,197639
51,49,839,199208
51,49,839,195635
51,49,839,196804
51,49,839,214774
51,49,839,200741
51,49,839,200517
51,49,840,198874
51,49,840,193608
51,49,840,198033
51,49,840,195583
51,49,840,199239
51,49,840,197030
51,49,840,196411
51,49,840,192901
51,49,840,201927
51,49,840,193737
51,49,840,194860
51,49,840,198070
51,49,840,202936
51,49,840,200460
51,49,840,197765
51,49,840,195235
51,49,840,196156
51,49,840,199349
51,49,840,199053
51,49,840,199298
51,49,840,201121
51,49,840,195041
51,49,840,195922
51,49,840,198806
51,49,840,195899
51,49,840,211077
51,49,840,200250
51,49,840,199721
51,49,840,199318
51,49,840,244285
51,49,840,199324
51,49,840,197851
51,49,840,194321
51,49,840,199286
51,49,840,196195
51,49,840,194823
51,49,840,195154
51,49,840,200674
51,49,840,195461
51,49,840,227398
51,49,840,197605
51,49,840,195713
51,49,840,199845
51,49,840,197615
51,49,840,197244
51,49,840,198319
51,49,840,231316
51,49,840,197506
51,49,840,199957
51,49,840,197259
51,49,841,199388
51,49,841,197700
51,49,841,192470
51,49,841,230941
51,49,841,197550
51,49,841,195140
51,49,841,197396
51,49,841,200010
51,49,841,196884
51,49,841,199581
51,49,841,196204
51,49,841,197352
51,49,841,194674
51,49,841,203173
51,49,841,199915
51,49,841,193671
51,49,841,196257
51,49,841,192670
51,49,841,199452
51,49,841,195820
51,49,841,202307
51,49,841,196297
51,49,841,197793
51,49,841,199416
51,49,841,198051
51,49,841,199578
51,49,841,196111
51,49,841,198307
51,49,841,224142
51,49,841,200590
51,49,841,199293
51,49,841,199330
51,49,841,196215
51,49,841,225493
51,49,841,195343
51,49,841,195438
51,49,841,196355
51,49,841,198715
51,49,841,194380
51,49,841,212643
51,49,841,198571
51,49,841,195829
51,49,841,203900
51,49,841,197205
51,49,841,196720
51,49,841,199856
51,49,841,196546
51,49,841,198400
51,49,841,212715
51,49,841,197367
51,49,842,194656
51,49,842,194202
51,49,842,196404
51,49,842,201102
51,49,842,196543
51,49,842,199787
51,49,842,199715
51,49,842,195523
51,49,842,195771
51,49,842,210905
51,49,842,196063
51,49,842,247769
51,49,842,199114
51,49,842,196186
51,49,842,201034
51,49,842,228447
51,49,842,199938
51,49,842,202965
51,49,842,194594
51,49,842,196765
51,49,842,195233
51,49,842,227858
51,49,842,197962
51,49,842,195889
51,49,842,199205
51,49,842,195913
51,49,842,197007
51,49,842,196855
51,49,842,198206
51,49,842,193130
51,49,842,197648
51,49,842,195556
51,49,842,196180
51,49,842,199336
51,49,842,199589
51,49,842,199417
51,49,842,199165
51,49,842,194231
51,49,842,199082
51,49,842,198687
51,49,842,197906
51,49,842,197486
51,49,842,196172
51,49,842,198752
51,49,842,212367
51,49,842,197469
51,49,842,196225
51,49,842,199742
51,49,842,196840
51,49,842,197410
51,49,843,199179
51,49,843,198663
51,49,843,199669
51,49,843,197334
51,49,843,199583
51,49,843,197651
51,49,843,208418
51,49,843,194771
51,49,843,199051
51,49,843,196632
51,49,843,193614
51,49,843,197788
51,49,843,201129
51,49,843,198778
51,49,843,200340
51,49,843,198439
51,49,843,201584
51,49,843,197506
51,49,843,197086
51,49,843,196415
51,49,843,199181
51,49,843,196739
51,49,843,191746
51,49,843,195904
51,49,843,198326
51,49,843,196375
51,49,843,197149
51,49,843,196765
51,49,843,227575
51,49,843,195530
51,49,843,197575
51,49,843,196847
51,49,843,199019
51,49,843,195595
51,49,843,194974
51,49,843,197317
51,49,843,197341
51,49,843,226973
51,49,843,197111
51,49,843,207613
51,49,843,196197
51,49,843,196854
51,49,843,197082
51,49,843,195749
51,49,843,199656
51,49,843,196739
51,49,843,199394
51,49,843,201077
51,49,843,198576
51,49,843,198655
51,49,844,213271
51,49,844,200284
51,49,844,196881
51,49,844,201888
51,49,844,198064
51,49,844,198549
51,49,844,196725
51,49,844,195287
51,49,844,199062
51,49,844,200305
51,49,844,200429
51,49,844,201491
51,49,844,196245
51,49,844,200986
51,49,844,197848
51,49,844,199258
51,49,844,198305
51,49,844,197957
51,49,844,194871
51,49,844,199088
51,49,844,198249
51,49,844,200167
51,49,844,198851
51,49,844,201352
51,49,844,196478
51,49,844,196802
51,49,844,194879
51,49,844,201831
51,49,844,198377
51,49,844,195471
51,49,844,197363
51,49,844,197323
51,49,844,197567
51,49,844,223781
51,49,844,201238
51,49,844,201883
51,49,844,196285
51,49,844,198600
51,49,844,227921
51,49,844,199113
51,49,844,199035
51,49,844,200886
51,49,844,200184
51,49,844,198397
51,49,844,198316
51,49,844,229517
51,49,844,195614
51,49,844,199416
51,49,844,195974
51,49,844,197002
51,49,845,199926
51,49,845,195824
51,49,845,198570
51,49,845,200006
51,49,845,198328
51,49,845,195691
51,49,845,206249
51,49,845,202110
51,49,845,198842
51,49,845,195559
51,49,845,199246
51,49,845,202605
51,49,845,195429
51,49,845,198044
51,49,845,197730
51,49,845,198235
51,49,845,200812
51,49,845,200582
51,49,845,197059
51,49,845,202241
51,49,845,204033
51,49,845,197111
51,49,845,197362
51,49,845,200927
51,49,845,195826
51,49,845,200541
51,49,845,202709
51,49,845,199485
51,49,845,200651
51,49,845,195309
51,49,845,198763
51,49,845,200571
51,49,845,203155
51,49,845,202897
51,49,845,197980
51,49,845,197943
51,49,845,194538
51,49,845,195111
51,49,845,198148
51,49,845,193033
51,49,845,199461
51,49,845,199310
51,49,845,196329
51,49,845,201042
51,49,845,205784
51,49,845,198421
51,49,845,201360
51,49,845,198398
51,49,845,195825
51,49,845,200387
51,49,846,200215
51,49,846,202270
51,49,846,199533
51,49,846,201849
51,49,846,201640
51,49,846,199520
51,49,846,202687
51,49,846,228361
51,49,846,207963
51,49,846,196867
51,49,846,196200
51,49,846,200627
51,49,846,193500
51,49,846,197127
51,49,846,202320
51,49,846,202663
51,49,846,200814
51,49,846,202145
51,49,846,200390
51,49,846,198191
51,49,846,199335
51,49,846,201594
51,49,846,200304
51,49,846,200346
51,49,846,195524
51,49,846,196973
51,49,846,195897
51,49,846,195822
51,49,846,200440
51,49,846,199279
51,49,846,199998
51,49,846,200135
51,49,846,203825
51,49,846,195353
51,49,846,196317
51,49,846,198068
51,49,846,198513
51,49,846,202226
51,49,846,193454
51,49,846,199973
51,49,846,197814
51,49,846,210768
51,49,846,199043
51,49,846,196620
51,49,846,199599
51,49,846,197149
51,49,846,196379
51,49,846,200993
51,49,846,200056
51,49,846,197192
51,49,847,199235
51,49,847,199398
51,49,847,197475
51,49,847,204511
51,49,847,198669
51,49,847,199071
51,49,847,201482
51,49,847,194251
51,49,847,193171
51,49,847,203825
51,49,847,199841
51,49,847,197354
51,49,847,229796
51,49,847,193961
51,49,847,198741
51,49,847,202033
51,49,847,198404
51,49,847,198252
51,49,847,200103
51,49,847,197276
51,49,847,197939
51,49,847,198829
51,49,847,201774
51,49,847,199513
51,49,847,198015
51,49,847,198043
51,49,847,195877
51,49,847,204479
51,49,847,195263
51,49,847,197044
51,49,847,213836
51,49,847,195063
51,49,847,200213
51,49,847,199267
51,49,847,196163
51,49,847,200620
51,49,847,196881
51,49,847,275585
51,49,847,196939
51,49,847,198078
51,49,847,201347
51,49,847,194866
51,49,847,1.23196e+06
51,49,847,200321
51,49,847,212596
51,49,847,197875
51,49,847,196478
51,49,847,196686
51,49,847,200027
51,49,847,194175
51,49,848,198024
51,49,848,197161
51,49,848,197739
51,49,848,198936
51,49,848,197075
51,49,848,229991
51,49,848,199684
51,49,848,198758
51,49,848,197582
51,49,848,202440
51,49,848,197260
51,49,848,198646
51,49,848,201598
51,49,848,198980
51,49,848,205150
51,49,848,198105
51,49,848,197736
51,49,848,197986
51,49,848,195363
51,49,848,202683
51,49,848,201903
51,49,848,196551
51,49,848,197105
51,49,848,198426
51,49,848,198621
51,49,848,202709
51,49,848,199825
51,49,848,200269
51,49,848,198799
51,49,848,195540
51,49,848,200590
51,49,848,254082
51,49,848,196163
51,49,848,197136
51,49,848,193610
51,49,848,211283
51,49,848,197318
51,49,848,203145
51,49,848,199001
51,49,848,195766
51,49,848,199978
51,49,848,201812
51,49,848,199313
51,49,848,197059
51,49,848,199761
51,49,848,194322
51,49,848,196967
51,49,848,191885
51,49,848,197641
51,49,848,197475
51,49,849,199997
51,49,849,201875
51,49,849,203642
51,49,849,198593
51,49,849,201737
51,49,849,201988
51,49,849,200771
51,49,849,201593
51,49,849,199438
51,49,849,197791
51,49,849,195966
51,49,849,200002
51,49,849,196515
51,49,849,198283
51,49,849,211271
51,49,849,200554
51,49,849,198968
51,49,849,201946
51,49,849,191227
51,49,849,202171
51,49,849,196305
51,49,849,197666
51,49,849,201600
51,49,849,198270
51,49,849,202016
51,49,849,202687
51,49,849,197644
51,49,849,200780
51,49,849,201737
51,49,849,195514
51,49,849,197595
51,49,849,196618
51,49,849,227868
51,49,849,198471
51,49,849,196075
51,49,849,197315
51,49,849,196321
51,49,849,195976
51,49,849,195719
51,49,849,200465
51,49,849,201752
51,49,849,199424
51,49,849,194866
51,49,849,199020
51,49,849,199655
51,49,849,195249
51,49,849,201480
51,49,849,201386
51,49,849,197218
51,49,849,198255
51,49,850,198997
51,49,850,198763
51,49,850,196138
51,49,850,226689
51,49,850,200350
51,49,850,197292
51,49,850,198489
51,49,850,216204
51,49,850,202393
51,49,850,199522
51,49,850,201176
51,49,850,200904
51,49,850,194448
51,49,850,231133
51,49,850,198284
51,49,850,205027
51,49,850,198271
51,49,850,198824
51,49,850,200646
51,49,850,193653
51,49,850,196179
51,49,850,200337
51,49,850,196541
51,49,850,203733
51,49,850,198517
51,49,850,198353
51,49,850,197365
51,49,850,200433
51,49,850,198176
51,49,850,200815
51,49,850,202881
51,49,850,195577
51,49,850,200904
51,49,850,199420
51,49,850,201598
51,49,850,201564
51,49,850,193773
51,49,850,200950
51,49,850,200232
51,49,850,199900
51,49,850,196286
51,49,850,200001
51,49,850,199130
51,49,850,200598
51,49,850,198551
51,49,850,196937
51,49,850,199468
51,49,850,200248
51,49,850,198339
51,49,850,201439
51,49,851,197903
51,49,851,199954
51,49,851,196187
51,49,851,203467
51,49,851,195612
51,49,851,195799
51,49,851,202679
51,49,851,202590
51,49,851,198803
51,49,851,200132
51,49,851,202082
51,49,851,198872
51,49,851,204964
51,49,851,203032
51,49,851,199281
51,49,851,197493
51,49,851,198800
51,49,851,201734
51,49,851,199526
51,49,851,195073
51,49,851,199437
51,49,851,201970
51,49,851,200125
51,49,851,198441
51,49,851,199120
51,49,851,200338
51,49,851,201193
51,49,851,199990
51,49,851,198614
51,49,851,212209
51,49,851,200235
51,49,851,198541
51,49,851,200324
51,49,851,209963
51,49,851,199988
51,49,851,202669
51,49,851,198168
51,49,851,195696
51,49,851,199814
51,49,851,201933
51,49,851,195201
51,49,851,196572
51,49,851,200878
51,49,851,200043
51,49,851,201299
51,49,851,198167
51,49,851,377526
51,49,851,197460
51,49,851,244129
51,49,851,202111
51,49,852,200595
51,49,852,200222
51,49,852,197916
51,49,852,193932
51,49,852,204789
