factories,nanoseconds
378,1.63384e+08
378,1.58131e+08
378,1.56003e+08
378,1.56272e+08
378,1.63203e+08
378,1.62793e+08
378,1.58511e+08
378,1.57084e+08
378,1.59562e+08
378,1.64697e+08
378,1.55863e+08
378,1.60315e+08
378,1.59878e+08
378,1.5661e+08
378,1.62662e+08
378,1.56193e+08
378,1.56427e+08
378,1.56854e+08
378,1.56142e+08
379,1.64158e+08
379,1.62375e+08
379,1.56649e+08
379,1.58613e+08
379,1.61173e+08
379,1.72807e+08
379,1.60125e+08
379,1.60259e+08
379,1.65522e+08
379,1.5981e+08
379,1.63996e+08
379,1.59166e+08
379,1.5587e+08
379,1.58258e+08
379,1.56149e+08
379,1.63993e+08
379,1.59439e+08
379,1.58664e+08
379,1.6201e+08
379,1.56101e+08
379,1.57368e+08
379,1.56712e+08
379,1.56188e+08
379,1.63051e+08
379,1.56376e+08
379,1.56724e+08
379,1.63547e+08
379,1.56148e+08
379,1.61593e+08
379,1.5741e+08
379,1.56702e+08
379,1.57734e+08
379,1.59349e+08
379,1.63672e+08
379,1.59928e+08
379,1.56271e+08
379,1.57692e+08
379,1.59125e+08
379,1.58036e+08
379,1.55713e+08
379,1.59553e+08
379,1.6073e+08
379,1.58165e+08
379,1.66862e+08
379,1.60319e+08
379,1.55983e+08
379,1.59636e+08
379,1.55852e+08
379,1.59147e+08
379,1.58866e+08
380,1.55799e+08
380,1.63621e+08
380,1.56527e+08
380,1.56335e+08
380,1.67097e+08
380,1.71805e+08
380,1.61017e+08
380,1.62566e+08
380,1.59415e+08
380,1.57995e+08
380,1.56194e+08
380,1.61522e+08
380,1.56479e+08
380,1.56235e+08
380,1.58523e+08
380,1.56132e+08
380,1.57089e+08
380,1.56989e+08
380,1.55555e+08
380,1.58018e+08
380,1.56527e+08
380,1.55382e+08
380,1.61184e+08
380,1.56478e+08
380,1.58205e+08
380,1.56044e+08
380,1.60736e+08
380,1.59011e+08
380,1.56256e+08
380,1.6064e+08
380,1.57444e+08
380,1.56187e+08
380,1.63048e+08
380,1.59687e+08
380,1.56447e+08
380,1.57142e+08
380,1.60916e+08
380,1.58228e+08
380,1.56579e+08
380,1.56632e+08
380,1.59519e+08
380,1.56783e+08
380,1.59093e+08
380,1.56347e+08
380,1.56901e+08
380,1.57817e+08
380,1.56076e+08
380,1.56958e+08
380,1.60313e+08
380,1.55924e+08
381,1.62635e+08
381,1.57322e+08
381,1.58871e+08
381,1.62987e+08
381,1.62089e+08
381,1.66567e+08
381,1.55525e+08
381,1.55798e+08
381,1.61269e+08
381,1.56595e+08
381,1.61749e+08
381,1.56572e+08
381,1.56693e+08
381,1.57888e+08
381,1.60355e+08
381,1.5815e+08
381,1.56428e+08
381,1.60732e+08
381,1.6065e+08
381,1.55967e+08
381,1.56401e+08
381,1.57481e+08
381,1.58042e+08
381,1.5915e+08
381,1.58721e+08
381,1.56892e+08
381,1.58769e+08
381,1.59208e+08
381,1.61987e+08
381,1.60605e+08
381,1.65741e+08
381,1.58547e+08
381,1.58686e+08
381,1.57314e+08
381,1.57347e+08
381,1.57732e+08
381,1.60332e+08
381,1.55834e+08
381,1.55779e+08
381,1.56165e+08
381,1.58555e+08
381,1.57404e+08
381,1.56459e+08
381,1.56401e+08
381,1.64435e+08
381,1.62733e+08
381,1.61197e+08
381,1.59863e+08
381,1.58312e+08
381,1.61714e+08
382,1.61451e+08
382,1.63243e+08
382,1.55906e+08
382,1.56961e+08
382,1.62786e+08
382,1.67293e+08
382,1.61579e+08
382,1.5942e+08
382,1.55962e+08
382,1.58376e+08
382,1.64221e+08
382,1.56492e+08
382,1.5957e+08
382,1.60196e+08
382,1.6021e+08
382,1.56326e+08
382,1.59744e+08
382,1.61808e+08
382,1.57726e+08
382,1.57761e+08
382,1.62395e+08
382,1.56146e+08
382,1.60356e+08
382,1.57049e+08
382,1.59576e+08
382,1.63077e+08
382,1.62165e+08
382,1.57876e+08
382,1.59017e+08
382,1.56881e+08
382,1.59848e+08
382,1.59431e+08
382,1.61745e+08
382,1.57248e+08
382,1.56045e+08
382,1.58762e+08
382,1.57252e+08
382,1.58486e+08
382,1.59884e+08
382,1.61545e+08
382,1.68708e+08
382,1.56334e+08
382,1.59796e+08
382,1.56236e+08
382,1.56586e+08
382,1.62489e+08
382,1.58903e+08
382,1.56801e+08
382,1.58471e+08
382,1.60907e+08
383,1.64791e+08
383,1.59517e+08
383,1.57209e+08
383,1.56334e+08
383,1.58126e+08
383,1.67001e+08
383,1.61765e+08
383,1.58432e+08
383,1.56026e+08
383,1.55834e+08
383,1.6633e+08
383,1.56895e+08
383,1.60776e+08
383,1.55952e+08
383,1.59942e+08
383,1.64448e+08
383,1.56701e+08
383,1.55541e+08
383,1.63744e+08
383,1.61754e+08
383,1.59827e+08
383,1.62831e+08
383,1.62176e+08
383,1.59028e+08
383,1.56016e+08
383,1.60003e+08
383,1.63023e+08
383,1.55709e+08
383,1.58143e+08
383,1.56232e+08
383,1.55793e+08
383,1.66074e+08
383,1.61085e+08
383,1.6082e+08
383,1.56611e+08
383,1.56139e+08
383,1.59288e+08
383,1.5716e+08
383,1.6548e+08
383,1.5609e+08
383,1.62498e+08
383,1.60823e+08
383,1.55831e+08
383,1.57584e+08
383,1.56492e+08
383,1.6001e+08
383,1.57521e+08
383,1.61805e+08
383,1.57785e+08
383,1.56722e+08
384,1.6303e+08
384,1.6216e+08
384,1.55667e+08
384,1.5881e+08
384,1.5931e+08
384,1.7049e+08
384,1.61829e+08
384,1.55666e+08
384,1.55828e+08
384,1.60583e+08
384,1.56328e+08
384,1.57644e+08
384,1.59762e+08
384,1.55397e+08
384,1.65829e+08
384,1.55903e+08
384,1.58001e+08
384,1.6251e+08
384,1.6253e+08
384,1.60665e+08
384,1.57107e+08
384,1.57947e+08
384,1.577e+08
384,1.56046e+08
384,1.66763e+08
384,1.56557e+08
384,1.56616e+08
384,1.66619e+08
384,1.55911e+08
384,1.59333e+08
384,1.56483e+08
384,1.56141e+08
384,1.68076e+08
384,1.59404e+08
384,1.57114e+08
384,1.56189e+08
384,1.56466e+08
384,1.59826e+08
384,1.60581e+08
384,1.57922e+08
384,1.60338e+08
384,1.62064e+08
384,1.67345e+08
384,1.63957e+08
384,1.68434e+08
384,1.55987e+08
384,1.56117e+08
384,1.60188e+08
384,1.56354e+08
384,1.59054e+08
385,1.57019e+08
385,1.59147e+08
385,1.56692e+08
385,1.56441e+08
385,1.60505e+08
385,1.71664e+08
385,1.64333e+08
385,1.58344e+08
385,1.56401e+08
385,1.55989e+08
385,1.61788e+08
385,1.6158e+08
385,1.61421e+08
385,1.55589e+08
385,1.5641e+08
385,1.61698e+08
385,1.56147e+08
385,1.57685e+08
385,1.55908e+08
385,1.56355e+08
385,1.5788e+08
385,1.57462e+08
385,1.56289e+08
385,1.65182e+08
385,1.59949e+08
385,1.57168e+08
385,1.57379e+08
385,1.57573e+08
385,1.62844e+08
385,1.59044e+08
385,1.57225e+08
385,1.59632e+08
385,1.56667e+08
385,1.57302e+08
385,1.56749e+08
385,1.57176e+08
385,1.64956e+08
385,1.56352e+08
385,1.61083e+08
385,1.56703e+08
385,1.57082e+08
385,1.57917e+08
385,1.5573e+08
385,1.62218e+08
385,1.55854e+08
385,1.58464e+08
385,1.64928e+08
385,1.58616e+08
385,1.57048e+08
385,1.5862e+08
386,1.59643e+08
386,1.60717e+08
386,1.59832e+08
386,1.5913e+08
386,1.59905e+08
386,1.72728e+08
386,1.64825e+08
386,1.55883e+08
386,1.56156e+08
386,1.60091e+08
386,1.57084e+08
386,1.60263e+08
386,1.56435e+08
386,1.56439e+08
386,1.59145e+08
386,1.60876e+08
386,1.57366e+08
386,1.59412e+08
386,1.56303e+08
386,1.58157e+08
386,1.55903e+08
386,1.57228e+08
386,1.5701e+08
386,1.57421e+08
386,1.58457e+08
386,1.57338e+08
386,1.56291e+08
386,1.64331e+08
386,1.55748e+08
386,1.58522e+08
386,1.57208e+08
386,1.56575e+08
386,1.61143e+08
386,1.56981e+08
386,1.58887e+08
386,1.59068e+08
386,1.59465e+08
386,1.60689e+08
386,1.56194e+08
386,1.60685e+08
386,1.594e+08
386,1.59193e+08
386,1.60396e+08
386,1.5595e+08
386,1.574e+08
386,1.59855e+08
386,1.59247e+08
386,1.57241e+08
386,1.59051e+08
386,1.62496e+08
387,1.60117e+08
387,1.56929e+08
387,1.58457e+08
387,1.56967e+08
387,1.63945e+08
387,1.73572e+08
387,1.5619e+08
387,1.62554e+08
387,1.56292e+08
387,1.56295e+08
387,1.60633e+08
387,1.55842e+08
387,1.59243e+08
387,1.56407e+08
387,1.56014e+08
387,1.58603e+08
387,1.56136e+08
387,1.56812e+08
387,1.62333e+08
387,1.57142e+08
387,1.59623e+08
387,1.56385e+08
387,1.59635e+08
387,1.58638e+08
387,1.56245e+08
387,1.5798e+08
387,1.5907e+08
387,1.57662e+08
387,1.59042e+08
387,1.57198e+08
387,1.57824e+08
387,1.55937e+08
387,1.58953e+08
387,1.57479e+08
387,1.57159e+08
387,1.55765e+08
387,1.57032e+08
387,1.56479e+08
387,1.59719e+08
387,1.56537e+08
387,1.60004e+08
387,1.64864e+08
387,1.64123e+08
387,1.57801e+08
387,1.56793e+08
387,1.61045e+08
387,1.58569e+08
387,1.56574e+08
387,1.57706e+08
387,1.58409e+08
388,1.5627e+08
388,1.65647e+08
388,1.60086e+08
388,1.56215e+08
388,1.63894e+08
388,1.69005e+08
388,1.65172e+08
388,1.56698e+08
388,1.56615e+08
388,1.59491e+08
388,1.59453e+08
388,1.6555e+08
388,1.59357e+08
388,1.56648e+08
388,1.56681e+08
388,1.5794e+08
388,1.69568e+08
388,1.5966e+08
388,1.56271e+08
388,1.6744e+08
388,1.55983e+08
388,1.62207e+08
388,1.57862e+08
388,1.61101e+08
388,1.6041e+08
388,1.56841e+08
388,1.57822e+08
388,1.56374e+08
388,1.5694e+08
388,1.60444e+08
388,1.56873e+08
388,1.61819e+08
388,1.59503e+08
388,1.56017e+08
388,1.57636e+08
388,1.56373e+08
388,1.57783e+08
388,1.63045e+08
388,1.58286e+08
388,1.61436e+08
388,1.56114e+08
388,1.56956e+08
388,1.60532e+08
388,1.62155e+08
388,1.56993e+08
388,1.59476e+08
388,1.56237e+08
388,1.61352e+08
388,1.566e+08
388,1.57226e+08
389,1.56375e+08
389,1.55624e+08
389,1.63111e+08
389,1.57887e+08
389,1.60682e+08
389,1.71265e+08
389,1.60477e+08
389,1.678e+08
389,1.61562e+08
389,1.61097e+08
389,1.56488e+08
389,1.67424e+08
389,1.63689e+08
389,1.55464e+08
389,1.5564e+08
389,1.58474e+08
389,1.59846e+08
389,1.60794e+08
389,1.6624e+08
389,1.56583e+08
389,1.6303e+08
389,1.62917e+08
389,1.60582e+08
389,1.56614e+08
389,1.58049e+08
389,1.61648e+08
389,1.56621e+08
389,1.57851e+08
389,1.56687e+08
389,1.56637e+08
389,1.60959e+08
389,1.56387e+08
389,1.57986e+08
389,1.59986e+08
389,1.56798e+08
389,1.58126e+08
389,1.57378e+08
389,1.59162e+08
389,1.59461e+08
389,1.55717e+08
389,1.58288e+08
389,1.58053e+08
389,1.62301e+08
389,1.6234e+08
389,1.56946e+08
389,1.58018e+08
389,1.56722e+08
389,1.56123e+08
389,1.60732e+08
389,1.55603e+08
390,1.59956e+08
390,1.57214e+08
390,1.6215e+08
390,1.59765e+08
390,1.65706e+08
390,1.72693e+08
390,1.63105e+08
390,1.59713e+08
390,1.68451e+08
390,1.55833e+08
390,1.60812e+08
390,1.59278e+08
390,1.56324e+08
390,1.57796e+08
390,1.66136e+08
390,1.56058e+08
390,1.59133e+08
390,1.60207e+08
390,1.57956e+08
390,1.56875e+08
390,1.56278e+08
390,1.58169e+08
390,1.57112e+08
390,1.58121e+08
390,1.56865e+08
390,1.57055e+08
390,1.59101e+08
390,1.56372e+08
390,1.56316e+08
390,1.59519e+08
390,1.56046e+08
390,1.57547e+08
390,1.56894e+08
390,1.59308e+08
390,1.62446e+08
390,1.59342e+08
390,1.57391e+08
390,1.56223e+08
390,1.56448e+08
390,1.63686e+08
390,1.56991e+08
390,1.57149e+08
390,1.60629e+08
390,1.57247e+08
390,1.59153e+08
390,1.57172e+08
390,1.59059e+08
390,1.59554e+08
390,1.56459e+08
390,1.57625e+08
391,1.56366e+08
391,1.58274e+08
391,1.62277e+08
391,1.68517e+08
391,1.64795e+08
391,1.71933e+08
391,1.59198e+08
391,1.62687e+08
391,1.58992e+08
391,1.62674e+08
391,1.55495e+08
391,1.59543e+08
391,1.58702e+08
391,1.55894e+08
391,1.65088e+08
391,1.59568e+08
391,1.59538e+08
391,1.64092e+08
391,1.55565e+08
391,1.56752e+08
391,1.62939e+08
391,1.55677e+08
391,1.58713e+08
391,1.55653e+08
391,1.55594e+08
391,1.65441e+08
391,1.61086e+08
391,1.59661e+08
391,1.55894e+08
391,1.56318e+08
391,1.62455e+08
391,1.55867e+08
391,1.56956e+08
391,1.59818e+08
391,1.57015e+08
391,1.61683e+08
391,1.55609e+08
391,1.61424e+08
391,1.5678e+08
391,1.59711e+08
391,1.60379e+08
391,1.56564e+08
391,1.5558e+08
391,1.56231e+08
391,1.56139e+08
391,1.57175e+08
391,1.56707e+08
391,1.56708e+08
391,1.58002e+08
391,1.55912e+08
392,1.57934e+08
392,1.63446e+08
392,1.55364e+08
392,1.56885e+08
392,1.61718e+08
392,1.75347e+08
392,1.59915e+08
392,1.56882e+08
392,1.578e+08
392,1.55972e+08
392,1.59535e+08
392,1.56633e+08
392,1.55755e+08
392,1.5735e+08
392,1.5535e+08
392,1.60467e+08
392,1.58315e+08
392,1.56452e+08
392,1.57171e+08
392,1.56464e+08
392,1.56674e+08
392,1.65012e+08
392,1.56729e+08
392,1.57092e+08
392,1.56147e+08
392,1.60223e+08
392,1.6005e+08
392,1.56916e+08
392,1.56519e+08
392,1.6321e+08
392,1.56478e+08
392,1.57283e+08
392,1.5596e+08
392,1.56274e+08
392,1.61357e+08
392,1.61449e+08
392,1.57049e+08
392,1.61889e+08
392,1.57861e+08
392,1.61287e+08
392,1.56469e+08
392,1.57537e+08
392,1.64465e+08
392,1.56516e+08
392,1.60502e+08
392,1.59349e+08
392,1.65993e+08
392,1.58978e+08
392,1.57207e+08
392,1.56758e+08
393,1.59246e+08
393,1.60372e+08
393,1.61995e+08
393,1.55954e+08
393,1.61099e+08
393,1.71001e+08
393,1.59071e+08
393,1.60127e+08
393,1.56363e+08
393,1.63462e+08
393,1.56455e+08
393,1.59653e+08
393,1.6721e+08
393,1.56118e+08
393,1.58081e+08
393,1.56572e+08
393,1.55771e+08
393,1.65984e+08
393,1.55485e+08
393,1.5594e+08
393,1.59615e+08
393,1.56864e+08
393,1.59121e+08
393,1.56878e+08
393,1.5556e+08
393,1.6277e+08
393,1.59405e+08
393,1.56792e+08
393,1.57341e+08
393,1.60496e+08
393,1.65093e+08
393,1.55756e+08
393,1.61925e+08
393,1.56064e+08
393,1.58625e+08
393,1.65546e+08
393,1.55848e+08
393,1.56225e+08
393,1.59525e+08
393,1.56463e+08
393,1.59085e+08
393,1.56186e+08
393,1.57189e+08
393,1.58277e+08
393,1.56826e+08
393,1.57186e+08
393,1.59843e+08
393,1.5681e+08
393,1.62265e+08
393,1.55762e+08
394,1.56557e+08
394,1.57335e+08
394,1.56291e+08
394,1.58243e+08
394,1.58871e+08
394,1.73481e+08
394,1.59591e+08
394,1.56602e+08
394,1.64947e+08
394,1.56303e+08
394,1.56023e+08
394,1.62523e+08
394,1.56535e+08
394,1.60762e+08
394,1.62058e+08
394,1.63792e+08
394,1.57253e+08
394,1.61778e+08
394,1.5686e+08
394,1.55931e+08
394,1.63918e+08
394,1.59284e+08
394,1.5962e+08
394,1.63947e+08
394,1.56717e+08
394,1.59279e+08
394,1.64633e+08
394,1.61529e+08
394,1.59936e+08
394,1.57719e+08
394,1.57527e+08
394,1.61729e+08
394,1.55565e+08
394,1.5584e+08
394,1.64413e+08
394,1.56657e+08
394,1.598e+08
394,1.59473e+08
394,1.56606e+08
394,1.57204e+08
394,1.56592e+08
394,1.5685e+08
394,1.5915e+08
394,1.56317e+08
394,1.61666e+08
394,1.5868e+08
394,1.56247e+08
394,1.5937e+08
394,1.6232e+08
394,1.58064e+08
395,1.56202e+08
395,1.59573e+08
395,1.63447e+08
395,1.55761e+08
395,1.61954e+08
395,1.70575e+08
395,1.56384e+08
395,1.64207e+08
395,1.56191e+08
395,1.59781e+08
395,1.59298e+08
395,1.56053e+08
395,1.63595e+08
395,1.61584e+08
395,1.59169e+08
395,1.56935e+08
395,1.59778e+08
395,1.57353e+08
395,1.56445e+08
395,1.5556e+08
395,1.55677e+08
395,1.58776e+08
395,1.60965e+08
395,1.5614e+08
395,1.59633e+08
395,1.62722e+08
395,1.56421e+08
395,1.63057e+08
395,1.56743e+08
395,1.57061e+08
395,1.62346e+08
395,1.56604e+08
395,1.60365e+08
395,1.59973e+08
395,1.56425e+08
395,1.59695e+08
395,1.57163e+08
395,1.56483e+08
395,1.56494e+08
395,1.56804e+08
395,1.57807e+08
395,1.56787e+08
395,1.55825e+08
395,1.6102e+08
395,1.55781e+08
395,1.62833e+08
395,1.59974e+08
395,1.56898e+08
395,1.57043e+08
395,1.60944e+08
396,1.60195e+08
396,1.58987e+08
396,1.55719e+08
396,1.58887e+08
396,1.63387e+08
396,1.75577e+08
396,1.5918e+08
396,1.57983e+08
396,1.58004e+08
396,1.57007e+08
396,1.562e+08
396,1.60703e+08
396,1.56261e+08
396,1.60973e+08
396,1.56836e+08
396,1.56216e+08
396,1.64107e+08
396,1.61682e+08
396,1.60966e+08
396,1.56893e+08
396,1.56538e+08
396,1.60942e+08
396,1.59832e+08
396,1.6973e+08
396,1.61305e+08
396,1.57996e+08
396,1.59621e+08
396,1.60992e+08
396,1.59815e+08
396,1.56925e+08
396,1.58384e+08
396,1.65291e+08
396,1.57025e+08
396,1.59463e+08
396,1.5971e+08
396,1.59852e+08
396,1.57891e+08
396,1.56712e+08
396,1.57031e+08
396,1.62482e+08
396,1.56201e+08
396,1.58622e+08
396,1.59743e+08
396,1.5643e+08
396,1.60846e+08
396,1.60404e+08
396,1.57774e+08
396,1.61039e+08
396,1.56335e+08
396,1.58215e+08
397,1.59585e+08
397,1.6042e+08
397,1.56401e+08
397,1.5901e+08
397,1.63667e+08
397,1.7472e+08
397,1.56315e+08
397,1.56396e+08
397,1.59298e+08
397,1.63343e+08
397,1.59611e+08
397,1.56654e+08
397,1.56752e+08
397,1.56118e+08
397,1.60826e+08
397,1.60392e+08
397,1.56573e+08
397,1.68198e+08
397,1.56137e+08
397,1.57029e+08
397,1.57458e+08
397,1.58303e+08
397,1.64709e+08
397,1.59497e+08
397,1.57144e+08
397,1.57518e+08
397,1.59733e+08
397,1.57976e+08
397,1.57063e+08
397,1.56386e+08
397,1.63055e+08
397,1.56579e+08
397,1.57842e+08
397,1.59085e+08
397,1.55805e+08
397,1.5666e+08
397,1.55938e+08
397,1.60717e+08
397,1.56234e+08
397,1.57541e+08
397,1.6298e+08
397,1.59634e+08
397,1.57669e+08
397,1.65732e+08
397,1.64488e+08
397,1.61309e+08
397,1.5674e+08
397,1.55813e+08
397,1.60744e+08
397,1.59617e+08
398,1.63095e+08
398,1.62912e+08
398,1.57515e+08
398,1.60026e+08
398,1.57634e+08
398,1.65116e+08
398,1.59267e+08
398,1.56218e+08
398,1.55788e+08
398,1.55832e+08
398,1.67578e+08
398,1.58819e+08
398,1.55994e+08
398,1.63311e+08
398,1.56746e+08
398,1.6119e+08
398,1.56767e+08
398,1.56086e+08
398,1.57946e+08
398,1.64908e+08
398,1.56861e+08
398,1.57021e+08
398,1.59663e+08
398,1.57378e+08
398,1.55966e+08
398,1.56222e+08
398,1.60016e+08
398,1.59558e+08
398,1.57365e+08
398,1.56157e+08
398,1.57621e+08
398,1.59566e+08
398,1.55462e+08
398,1.57163e+08
398,1.61274e+08
398,1.55887e+08
398,1.57811e+08
398,1.56112e+08
398,1.56649e+08
398,1.63784e+08
398,1.63707e+08
398,1.61159e+08
398,1.56975e+08
398,1.56752e+08
398,1.62276e+08
398,1.58444e+08
398,1.57039e+08
398,1.56752e+08
398,1.56501e+08
398,1.57912e+08
399,1.56337e+08
399,1.59633e+08
399,1.60716e+08
399,1.60987e+08
399,1.6582e+08
399,1.66346e+08
399,1.58695e+08
399,1.56249e+08
399,1.56645e+08
399,1.644e+08
399,1.6164e+08
399,1.56284e+08
399,1.62806e+08
399,1.59212e+08
399,1.60341e+08
399,1.56461e+08
399,1.56925e+08
399,1.62873e+08
399,1.56807e+08
399,1.61523e+08
399,1.5589e+08
399,1.5726e+08
399,1.64255e+08
399,1.56242e+08
399,1.58216e+08
399,1.56691e+08
399,1.5719e+08
399,1.63198e+08
399,1.56884e+08
399,1.56082e+08
399,1.61624e+08
399,1.58739e+08
399,1.5749e+08
399,1.56842e+08
399,1.61019e+08
399,1.63585e+08
399,1.56576e+08
399,1.60434e+08
399,1.60001e+08
399,1.59522e+08
399,1.61203e+08
399,1.56445e+08
399,1.57277e+08
399,1.57286e+08
399,1.56371e+08
399,1.62964e+08
399,1.55997e+08
399,1.59658e+08
399,1.60479e+08
399,1.59412e+08
400,1.60287e+08
400,1.55707e+08
400,1.57041e+08
400,1.58832e+08
400,1.61748e+08
400,1.78013e+08
400,1.57146e+08
400,1.62614e+08
400,1.56319e+08
400,1.56051e+08
400,1.62206e+08
400,1.61762e+08
400,1.60569e+08
400,1.61862e+08
400,1.56508e+08
400,1.60281e+08
400,1.59489e+08
400,1.59069e+08
400,1.57696e+08
400,1.56131e+08
400,1.60251e+08
400,1.59085e+08
400,1.56103e+08
400,1.61152e+08
400,1.56144e+08
400,1.60992e+08
400,1.60497e+08
400,1.59829e+08
400,1.60717e+08
400,1.56236e+08
400,1.60543e+08
400,1.60983e+08
400,1.56078e+08
400,1.58751e+08
400,1.59629e+08
400,1.56608e+08
400,1.6011e+08
400,1.56435e+08
400,1.56425e+08
400,1.57231e+08
400,1.56201e+08
400,1.58442e+08
400,1.5668e+08
400,1.56783e+08
400,1.63887e+08
400,1.56563e+08
400,1.58988e+08
400,1.56947e+08
400,1.56672e+08
400,1.60747e+08
401,1.56659e+08
401,1.58291e+08
401,1.56496e+08
401,1.58182e+08
401,1.6544e+08
401,1.70166e+08
401,1.62924e+08
401,1.55316e+08
401,1.55495e+08
401,1.61691e+08
401,1.59417e+08
401,1.56195e+08
401,1.60009e+08
401,1.5665e+08
401,1.5855e+08
401,1.55748e+08
401,1.55756e+08
401,1.63113e+08
401,1.56084e+08
401,1.56993e+08
401,1.55997e+08
401,1.58767e+08
401,1.59179e+08
401,1.56735e+08
401,1.57475e+08
401,1.60191e+08
401,1.56377e+08
401,1.62208e+08
401,1.56089e+08
401,1.56258e+08
401,1.59647e+08
401,1.59604e+08
401,1.65691e+08
401,1.55821e+08
401,1.56456e+08
401,1.6328e+08
401,1.56489e+08
401,1.59555e+08
401,1.57534e+08
401,1.56299e+08
401,1.60798e+08
401,1.5875e+08
401,1.58686e+08
401,1.56741e+08
401,1.58174e+08
401,1.59777e+08
401,1.56361e+08
401,1.58443e+08
401,1.57018e+08
401,1.56581e+08
402,1.57382e+08
402,1.57624e+08
402,1.58849e+08
402,1.66183e+08
402,1.72768e+08
402,1.70678e+08
402,1.57245e+08
402,1.56307e+08
402,1.5926e+08
402,1.56347e+08
402,1.61474e+08
402,1.59438e+08
402,1.61532e+08
402,1.73861e+08
402,1.6114e+08
402,1.66252e+08
402,1.61911e+08
402,1.6138e+08
402,1.68423e+08
402,1.59115e+08
402,1.63588e+08
402,1.56207e+08
402,1.56109e+08
402,1.58069e+08
402,1.56952e+08
402,1.57018e+08
402,1.59828e+08
402,1.56411e+08
402,1.61473e+08
402,1.5685e+08
402,1.57134e+08
402,1.59312e+08
402,1.57352e+08
402,1.58016e+08
402,1.5616e+08
402,1.57476e+08
402,1.6243e+08
402,1.55992e+08
402,1.59515e+08
402,1.6262e+08
402,1.59919e+08
402,1.61362e+08
402,1.55538e+08
402,1.60715e+08
402,1.56714e+08
402,1.56585e+08
402,1.59931e+08
402,1.57009e+08
402,1.56991e+08
402,1.57671e+08
403,1.56262e+08
403,1.62833e+08
403,1.55459e+08
403,1.59131e+08
403,1.77111e+08
403,1.72528e+08
403,1.6662e+08
403,1.56315e+08
403,1.56098e+08
403,1.62942e+08
403,1.62433e+08
403,1.66927e+08
403,1.55958e+08
403,1.56103e+08
403,1.58877e+08
403,1.56465e+08
403,1.60342e+08
403,1.5645e+08
403,1.56648e+08
403,1.59284e+08
403,1.65631e+08
403,1.57629e+08
403,1.56203e+08
403,1.59194e+08
403,1.6088e+08
403,1.70559e+08
403,1.63514e+08
403,1.56907e+08
403,1.58251e+08
403,1.60116e+08
403,1.61496e+08
403,1.67606e+08
403,1.71041e+08
403,1.62267e+08
403,1.6238e+08
403,1.61635e+08
403,1.56112e+08
403,1.62338e+08
403,1.62717e+08
403,1.59945e+08
403,1.63225e+08
403,1.62643e+08
403,1.56488e+08
403,1.59854e+08
403,1.59405e+08
403,1.59364e+08
403,1.56359e+08
403,1.59189e+08
403,1.58711e+08
403,1.58241e+08
404,1.58147e+08
404,1.60867e+08
404,1.64258e+08
404,1.56262e+08
404,1.58868e+08
404,1.68363e+08
404,1.61781e+08
404,1.59978e+08
404,1.6377e+08
404,1.79692e+08
404,1.60221e+08
404,1.55692e+08
404,1.66709e+08
404,1.62204e+08
404,1.58231e+08
404,1.64713e+08
404,1.55946e+08
404,1.60182e+08
404,1.59628e+08
404,1.56823e+08
404,1.6231e+08
404,1.56945e+08
404,1.5776e+08
404,1.58707e+08
404,1.55864e+08
404,1.58208e+08
404,1.59589e+08
404,1.60492e+08
404,1.57506e+08
404,1.5684e+08
404,1.64822e+08
404,1.59825e+08
404,1.56824e+08
404,1.58704e+08
404,1.59157e+08
404,1.6512e+08
404,1.63967e+08
404,1.60923e+08
404,1.564e+08
404,1.56544e+08
404,1.57688e+08
404,1.5692e+08
404,1.58817e+08
404,1.59316e+08
404,1.56589e+08
404,1.57929e+08
404,1.59241e+08
404,1.61817e+08
404,1.5995e+08
404,1.56572e+08
405,1.55736e+08
405,1.60961e+08
405,1.61559e+08
405,1.66142e+08
405,1.63209e+08
405,1.75478e+08
405,1.59817e+08
405,1.56217e+08
405,1.63897e+08
405,1.5581e+08
405,1.58707e+08
405,1.59423e+08
405,1.55982e+08
405,1.64866e+08
405,1.6039e+08
405,1.56508e+08
405,1.63168e+08
405,1.56091e+08
405,1.60824e+08
405,1.59966e+08
405,1.55929e+08
405,1.65446e+08
405,1.59985e+08
405,1.55967e+08
405,1.59018e+08
405,1.57191e+08
405,1.5714e+08
405,1.59908e+08
405,1.59395e+08
405,1.58876e+08
405,1.56571e+08
405,1.57629e+08
405,1.56146e+08
405,1.62723e+08
405,1.61868e+08
405,1.59375e+08
405,1.55854e+08
405,1.59431e+08
405,1.57186e+08
405,1.60386e+08
405,1.56794e+08
405,1.56687e+08
405,1.63444e+08
405,1.59232e+08
405,1.62402e+08
405,1.58987e+08
405,1.56014e+08
405,1.61569e+08
405,1.56869e+08
405,1.56214e+08
406,1.61312e+08
406,1.56603e+08
406,1.58699e+08
406,1.57521e+08
406,1.60593e+08
406,1.6718e+08
406,1.57443e+08
406,1.57922e+08
406,1.58256e+08
406,1.56066e+08
406,1.64328e+08
406,1.56688e+08
406,1.57531e+08
406,1.57026e+08
406,1.58737e+08
406,1.64837e+08
406,1.58935e+08
406,1.56525e+08
406,1.62106e+08
406,1.57128e+08
406,1.58578e+08
406,1.56502e+08
406,1.55984e+08
406,1.64571e+08
406,1.56649e+08
406,1.58624e+08
406,1.59197e+08
406,1.56018e+08
406,1.61546e+08
406,1.58935e+08
406,1.61579e+08
